Time0_1,Time0_2,Time0_3,Time6_1,Time6_2,Time6_3,cv1,cv2,means1,means2
3.326180552,3.43813901,3.382691732,3.564149551,3.476595352,3.553384589,0.812910924,1.103949835,3.410415371,3.531376497
3.400143793,3.371581302,3.383631952,2.930182446,2.825009122,3.092591167,0.178390366,3.732113402,3.377606627,2.949260912
3.383526227,3.389565203,3.38438328,3.189734709,3.187307572,3.354174143,0.076497828,2.407587827,3.386974242,3.243738808
3.311384617,3.455475924,3.385508864,3.23624655,3.300979083,4.025316761,1.022762985,10.15923688,3.420492394,3.520847464
3.371785684,3.405138473,3.386632762,3.557714547,3.381786263,3.68038297,0.272472534,3.461796946,3.395885617,3.53996126
3.389990641,3.396383632,3.391018565,3.302991646,3.322601186,3.186495184,0.079044484,1.836758017,3.393701099,3.270696005
3.390179925,3.398032906,3.391948419,3.349287164,3.168296629,3.029800368,0.089609763,4.110464581,3.394990662,3.182461387
3.429800731,3.363767851,3.394916242,3.077021974,2.890823445,2.887623643,0.460864722,2.99945714,3.379342046,2.951823021
3.401449883,3.399678588,3.39833324,3.633567867,3.717418135,3.534268573,0.019790317,2.0631335,3.399005914,3.628418191
3.520339992,3.262369221,3.398701716,3.180911222,2.99175614,3.039121878,2.046705351,2.617256982,3.330535469,3.070596413
3.403125791,3.40223144,3.400449519,3.706884468,3.558431087,3.534268573,0.026194384,2.119996685,3.401340479,3.599861376
3.314325731,3.484122845,3.40274309,2.838929719,3.33970323,4.028719982,1.18166602,14.33531623,3.443432967,3.402450977
3.384480402,3.428353466,3.404755665,3.099945899,2.983229413,3.148664847,0.345345007,2.255704381,3.416554566,3.077280053
3.364768818,3.447285786,3.405394903,3.383374747,3.517645263,3.176906285,0.611306504,4.171784448,3.426340344,3.359308765
3.319548695,3.486245035,3.406215984,3.371224794,3.670786181,3.410997775,1.161109964,3.812379683,3.446230509,3.48433625
3.494265866,3.319580873,3.408764745,3.319355504,3.29952931,2.925369901,1.325494806,5.69665267,3.364172809,3.181418238
3.417677433,3.405319792,3.409218975,3.929210315,3.794953206,3.631155336,0.057218578,3.219975285,3.407269383,3.785106285
3.398648315,3.425534289,3.410126613,3.307168059,3.354889748,3.578977473,0.225401416,3.471229517,3.417830451,3.413678427
3.426382663,3.409117497,3.415459538,3.445217492,3.434129144,3.013022233,0.09292944,6.100950834,3.412288518,3.297456289
3.416216669,3.425357743,3.418605402,3.511437953,3.432039428,3.421965022,0.098661271,1.158136081,3.421981572,3.455147468
3.418953267,3.423590014,3.419053741,3.301524419,3.287830256,3.664366116,0.066294154,5.101444091,3.421321878,3.417906931
3.458847213,3.383991178,3.41968097,3.31007785,3.414580211,3.482736041,0.524566608,2.086902239,3.401836074,3.402464701
3.459882596,3.386597515,3.421470183,3.518738951,3.49642764,3.584549269,0.512225642,1.058744844,3.404033849,3.53323862
3.433381941,3.416656248,3.422720114,3.18361845,3.20912558,3.534580772,0.088661096,4.828274814,3.419688181,3.309108267
3.428183589,3.422704604,3.423166016,3.40528129,3.372799672,3.110944013,0.006740011,3.997306805,3.42293531,3.296341658
3.430339004,3.420753056,3.423255165,3.269814096,3.224165839,3.434380033,0.036559123,2.727969251,3.42200411,3.309453323
3.441377707,3.411458946,3.424146075,4.338040688,4.222507577,4.626948346,0.185603596,3.869439088,3.417802511,4.395832204
3.322457472,3.516296625,3.424413143,3.258124738,3.244282463,3.541261951,1.323834085,4.087695708,3.470354884,3.347889717
3.404612336,3.44831438,3.424769088,3.61311199,3.529582168,3.694050162,0.342572476,1.858857814,3.436541734,3.612248106
3.455559076,3.402959246,3.427167332,3.718125446,3.644749866,3.891272119,0.354430995,2.755069813,3.415063289,3.751382477
3.381805623,3.473919918,3.42752198,3.147627091,3.37166891,3.508055675,0.672293387,4.445473111,3.450720949,3.342450558
3.40442668,3.45615448,3.428761941,3.875697481,3.516551014,3.269942002,0.397863068,6.998105936,3.442458211,3.554063499
3.387145607,3.474416752,3.430264877,3.80543797,3.935284001,3.535672448,0.63944839,4.428032081,3.452340814,3.75879814
3.435878653,3.433611385,3.432469661,3.388817086,3.348307063,3.490720047,0.016628472,1.757366809,3.433040523,3.409281399
3.462980232,3.406587812,3.432733803,2.771659072,3.482990231,2.814269099,0.382289243,10.77569245,3.419660808,3.022972801
3.45208229,3.42235015,3.434931409,2.423486223,2.547161813,2.502844937,0.183472981,2.053716263,3.428640779,2.491164324
3.420772123,3.454116997,3.435545596,3.088853319,3.13523214,3.06129922,0.269554588,0.985657903,3.444831296,3.095128226
3.430697638,3.445052389,3.435720986,3.897504415,3.799465543,3.683982931,0.13561561,2.300335268,3.440386687,3.793650963
3.471688355,3.418083736,3.442790344,3.563702311,3.373176222,3.410445126,0.360108755,2.390373652,3.43043704,3.449107887
3.611188991,3.240768508,3.444178986,3.369500558,3.027888358,2.518446645,3.042813391,11.76623224,3.342473747,2.971945187
3.467090703,3.425887259,3.444265691,3.487963812,3.485110243,3.34677759,0.267511248,1.915537104,3.435076475,3.439950548
3.770520717,2.894842478,3.447121422,5.2999305,2.67730306,3.106189853,8.708326843,31.09108467,3.17098195,3.694474471
3.477438419,3.423058892,3.448157207,3.523306753,3.332987743,3.55201331,0.365267442,2.801394498,3.435608049,3.469435936
3.494265866,3.405138473,3.448243459,4.544211686,4.187088483,4.452578758,0.628959337,3.446126956,3.426690966,4.394626309
3.489969708,3.410739271,3.448674569,3.697121652,3.308186702,3.623143285,0.553039934,4.759921571,3.42970692,3.542817213
3.461260896,3.441257805,3.448933118,3.680708115,3.543156742,3.368162222,0.111394778,3.62256937,3.445095461,3.530675693
3.434096135,3.472095425,3.451256095,3.830998148,3.624410215,3.591529368,0.301000613,2.878355655,3.46167576,3.682312577
3.440847298,3.46743152,3.452114653,3.492715865,3.561391603,3.643559097,0.221356514,1.729261543,3.459773086,3.565888855
3.405725306,3.503811466,3.454598991,3.362951286,3.359694066,3.60827957,0.707237314,3.380845118,3.479205229,3.443641641
3.485315628,3.430636367,3.455880808,3.508722295,3.530965598,3.170783213,0.366577767,4.842064059,3.443258587,3.403490369
3.332344255,3.563867238,3.455880808,3.445912098,3.776874914,3.455315862,1.538323449,4.3223629,3.509874023,3.559367624
3.490466665,3.426240066,3.456392928,3.488456758,3.466486524,3.217642274,0.438100694,3.62187275,3.441316497,3.390861852
3.536095742,3.388639054,3.462850061,3.577009562,3.457257906,3.179948265,1.0831369,4.884345179,3.425744557,3.404738578
3.496404836,3.437965368,3.465130888,3.320379356,3.187788714,3.188997373,0.393526593,1.924920264,3.451548128,3.232388481
3.455038581,3.482158668,3.466563459,3.261894049,3.101703138,3.488566107,0.224432755,4.832794001,3.474361063,3.284054431
3.483980612,3.454286996,3.466815986,3.292872812,3.67374143,3.206272321,0.181025917,5.988171163,3.460551491,3.390962187
3.508143319,3.431162217,3.467909299,3.594838312,3.555161612,3.101968305,0.532638083,6.542454835,3.449535758,3.417322743
3.51730914,3.432212827,3.473185508,3.51937059,3.501706584,3.542189521,0.593342754,0.470641126,3.452699167,3.521088898
3.482141107,3.469600444,3.473519273,3.307168059,3.232820924,3.373024936,0.0564419,1.733267624,3.471559858,3.304337973
3.475582893,3.484939768,3.478010828,3.576276173,3.54330794,3.59686643,0.099511537,0.617525792,3.481475298,3.572150181
3.442613875,3.515983032,3.478259584,3.464433475,3.352186091,3.716754855,0.53935001,4.341985209,3.497121308,3.511124807
3.486315345,3.475740068,3.478673996,3.516999291,3.384758565,3.263213522,0.042187988,3.058688562,3.477207032,3.388323793
3.439253817,3.519893795,3.478756851,3.531741505,3.550081917,3.471956369,0.587783938,0.948201959,3.499325323,3.517926597
3.520021524,3.445740286,3.481073147,3.281755039,3.688985645,3.261408657,0.510088252,5.774191043,3.463406717,3.410716447
3.548162874,3.423943889,3.485602612,3.275482575,3.342843124,2.693630888,0.892370041,9.390016713,3.454773251,3.103985529
3.517948219,3.457679029,3.485766814,3.29668332,2.805314882,2.935118691,0.404522273,6.901708243,3.471722922,3.012372298
3.499847383,3.47656598,3.485848902,3.631381817,3.516707429,3.85668901,0.133329048,3.849924092,3.481207441,3.668259419
3.495253834,3.482158668,3.486341241,3.480033652,3.351024448,3.277492884,0.060021149,2.484465289,3.484249954,3.369516995
3.422767774,3.550935765,3.487898223,3.862369154,3.607030392,4.174515063,0.89556796,5.978949222,3.519416994,3.88130487
3.382762005,3.583228556,3.488307427,2.632055448,2.757677127,2.773697251,1.342298611,2.327448288,3.535767991,2.721143275
3.488642891,3.495481292,3.489778746,3.382243881,3.43186503,3.566962304,0.081636844,2.255716349,3.492630019,3.460357072
3.475245034,3.511579261,3.491491706,3.327102224,3.437772619,3.746894564,0.286839234,5.069979713,3.501535483,3.503923135
3.530146924,3.465088849,3.49563581,4.214259799,3.979661816,4.350743758,0.438847427,3.664868304,3.48036233,4.181555125
3.530618261,3.469267164,3.497901474,4.345751316,4.006564271,4.756114816,0.4109892,7.013706171,3.483584319,4.369476801
3.544007367,3.459200537,3.499999304,3.536542709,3.375243952,3.73124763,0.586256571,4.102712344,3.47959992,3.547678097
3.552448521,3.455475924,3.502653664,3.821992631,3.764365946,3.425043131,0.678023302,4.771284462,3.479064794,3.670467236
3.466065185,3.54295077,3.503536406,3.565787245,3.714741588,3.962360644,0.559347706,4.364414594,3.523243588,3.747629826
3.49558287,3.516296625,3.503776977,3.393105997,3.403622469,3.370889299,0.178340697,0.402597365,3.510036801,3.389205922
3.545395053,3.47109841,3.506418273,3.774253867,3.58754768,3.752549742,0.506195326,2.250350626,3.488758341,3.704783763
3.553516184,3.464418193,3.507456283,3.60805491,3.485761395,3.633624843,0.617310177,1.804528776,3.485937238,3.575813716
3.517149286,3.503811466,3.50809436,3.438587258,3.372799672,3.280799342,0.061080303,1.923634647,3.505952913,3.364062091
3.467090703,3.553479633,3.509607661,3.24850504,3.321192115,3.441306479,0.62114441,2.382399797,3.531543647,3.337001211
3.580470537,3.438486175,3.509687225,3.434546263,3.455398947,2.919160133,1.024744872,7.585294933,3.4740867,3.269701781
3.497390018,3.526110015,3.509687225,3.403265493,3.476101256,3.773054875,0.233417607,4.504361712,3.51789862,3.550807208
3.534222184,3.494675529,3.512149632,3.650174202,3.815118558,3.992118247,0.249386883,3.655982688,3.503412581,3.819137002
3.550767742,3.478379854,3.512704565,3.754454765,3.710465013,3.626192243,0.490978344,1.439445116,3.49554221,3.69703734
3.478616839,3.549585619,3.51294227,3.368540958,3.45217749,3.193975683,0.518841826,3.222280441,3.531263944,3.338231377
3.565913254,3.46976703,3.516499019,3.07131985,3.106280533,2.651848064,0.668912244,7.01544722,3.493133024,2.943149483
3.434631335,3.606597288,3.523953913,3.368348893,3.569476126,3.805966059,1.159004022,4.9940692,3.5652756,3.581263693
3.504900822,3.555270285,3.528392299,3.495162429,3.842330031,3.97883302,0.379436286,5.397649287,3.541831292,3.772108494
3.602087347,3.454286996,3.528625189,3.573777501,3.728874882,3.528312092,1.064572932,2.378186527,3.491456092,3.610321492
3.528101082,3.541283124,3.53241908,3.431368851,3.416005811,3.61181137,0.125309839,2.550027277,3.536851102,3.486395344
3.554125608,3.519425551,3.534424577,3.474868523,3.508848132,3.652431093,0.212636012,2.170579851,3.526925064,3.545382583
3.512177048,3.563867238,3.536348013,3.397370956,3.485761395,3.244727904,0.387582968,2.949095683,3.550107625,3.375953418
3.557771976,3.521296823,3.537192801,3.217707561,3.432213787,3.349585062,0.225203678,2.650264822,3.529244812,3.333168803
3.55321129,3.526110015,3.537269554,3.815172198,4.064550631,3.564266186,0.157991502,5.354092528,3.531689785,3.814663005
3.600942035,3.474747796,3.537423037,3.676066483,3.624819419,3.269048472,0.89380654,5.137333596,3.506085417,3.523311458
3.648581061,3.417370328,3.538113331,2.795230415,2.854128707,2.829085412,1.735939715,0.853977152,3.477741829,2.826148178
3.559891016,3.524095238,3.539645101,3.737035334,3.822086921,3.587756447,0.220136386,2.6067048,3.531870169,3.715626234
3.507657827,3.575425673,3.540256955,3.573483016,3.738042881,3.838706799,0.494242369,2.941271159,3.557841314,3.716744232
3.536719239,3.550635936,3.54140287,3.544836109,3.687726313,3.699726416,0.13018916,1.930747706,3.546019403,3.644096279
3.552448521,3.538851015,3.543232789,3.52456213,3.535254069,3.775566221,0.061871256,3.208560038,3.541041902,3.61179414
3.573820405,3.519269406,3.544374282,3.615488813,3.569914725,3.282995312,0.355409711,4.217773219,3.531821844,3.489466283
3.56995163,3.523318919,3.544374282,3.607491002,3.726836658,3.272393546,0.29790997,5.440953579,3.533846601,3.535573735
3.548623203,3.547179527,3.545514083,3.718983618,3.607866692,3.804210183,0.023481118,2.166608924,3.546346805,3.710353498
3.533440173,3.562982307,3.546121287,5.336224917,4.766376552,5.024084564,0.237175049,4.620836201,3.554551797,5.042228678
3.546780219,3.550635936,3.546348865,4.459285766,4.331377278,4.119150306,0.060406934,3.259723289,3.5484924,4.303271117
3.549849392,3.548383508,3.546728012,3.367387839,3.463980482,3.39874311,0.023332911,1.179879304,3.54755576,3.410037143
3.610198724,3.494675529,3.551640003,3.76897554,3.807764307,3.374961062,0.808429212,5.356020423,3.523157766,3.65056697
3.55852945,3.551235477,3.552468171,3.266744009,3.817161625,3.320389445,0.017352823,7.144973655,3.551851824,3.46809836
3.499520194,3.605759676,3.552618651,3.403999125,3.419203814,3.542961625,0.742361217,1.801074206,3.579189163,3.455388188
3.588957618,3.523008173,3.553971653,3.223084903,3.445865461,3.071394029,0.437523933,4.736778452,3.538489913,3.246781464
3.561099264,3.55213392,3.554196923,3.577449266,3.630932341,3.675210769,0.029030483,1.101747195,3.553165421,3.627864126
3.530618261,3.589814263,3.558688536,3.362564273,3.471805895,3.69683044,0.435416034,3.964380693,3.5742514,3.510400203
3.535315653,3.58667153,3.559285445,3.416364459,3.569476126,3.668696197,0.383238875,2.92253512,3.572978487,3.551512261
3.58311452,3.541738294,3.56010544,3.575248273,3.524333733,3.673392248,0.258625045,1.722719947,3.550921867,3.590991418
3.536407554,3.590241836,3.561668469,3.583724743,3.511686583,3.476523016,0.399520769,1.266171478,3.575955153,3.523978114
3.634444527,3.492899868,3.563821744,3.554703377,3.232141243,3.264114271,1.00502584,4.331210533,3.528360806,3.35031963
3.530775309,3.602259914,3.565303266,3.565787245,3.474947144,3.328262057,0.515609664,2.831283005,3.58378159,3.456332148
3.563660468,3.573244228,3.566116893,3.457625508,3.230098501,3.090585968,0.099831558,4.641062574,3.56968056,3.259436659
3.556406626,3.580924744,3.566486439,3.578620607,3.324208365,3.438295192,0.202007477,3.018453063,3.573705592,3.447041388
3.535159539,3.604921163,3.568773689,3.698505723,3.610231431,4.092564435,0.503889207,5.517462968,3.586847426,3.800433863
3.520658327,3.624664817,3.572521903,3.436832914,3.278509689,3.071688753,0.72449021,4.582813058,3.59859336,3.262343785
3.614996714,3.535035449,3.573254719,3.594551629,3.638608545,3.164865604,0.537671784,6.165550409,3.554145084,3.466008593
3.568009886,3.5892438,3.576397931,4.489964156,4.591264215,4.23993545,0.179270317,3.325187499,3.582820866,4.440387941
3.621998762,3.534423205,3.576616749,3.881028588,3.971597179,3.310955533,0.593352655,7.858477199,3.555519977,3.721193766
3.582527756,3.580780529,3.57923774,4.286574191,3.970973578,3.746658035,0.021547283,5.534747549,3.580009135,4.001401935
3.54754867,3.613819201,3.579310419,3.450066619,3.388088715,3.212825961,0.479746421,2.998703326,3.59656481,3.350327098
3.55943743,3.611049439,3.583514137,3.496626668,3.484621521,3.564716206,0.382723733,1.003309243,3.597281788,3.515321465
3.591862572,3.580780529,3.583875459,3.500841216,3.464983868,3.388752981,0.043197184,1.354149927,3.582327994,3.451526022
3.567411434,3.608409037,3.585967808,3.986976445,3.855245096,4.214596349,0.311927345,3.693394438,3.597188423,4.018939297
3.574710431,3.602259914,3.586327987,3.476705265,3.456075447,3.75874657,0.221628051,3.874333439,3.594293951,3.563842427
3.576487386,3.606178594,3.589203402,3.700640025,3.642085542,3.242180655,0.23591787,5.774044309,3.597690998,3.528302074
3.600368738,3.585238809,3.590350585,3.780973628,3.800891077,3.89900519,0.071238422,1.348090542,3.587794697,3.826956632
3.603088099,3.582940953,3.590565493,3.915098935,3.61562993,3.893531316,0.106287498,3.581117273,3.586753223,3.808086727
3.602373409,3.585095391,3.591281422,3.550164745,3.585830641,3.863544457,0.086199917,3.820547326,3.588188407,3.666513281
3.578407783,3.611049439,3.592639867,2.982524194,3.099539191,3.286495116,0.255557546,4.008699779,3.601844653,3.122852834
3.558983575,3.630370215,3.593425248,3.754923518,3.756303969,3.382080801,0.511434283,4.849381336,3.611897732,3.631102763
3.570100791,3.623709861,3.595207251,3.485659233,3.917131887,4.056962834,0.394832214,6.365390764,3.609458556,3.819917985
3.593310938,3.60310129,3.595847771,2.946018304,2.886111456,2.947906141,0.100758032,0.980486125,3.59947453,2.926678634
3.612883636,3.591523149,3.5997506,3.399402333,3.294746168,3.236591628,0.114408816,2.035039721,3.595636875,3.31024671
3.602659365,3.602540474,3.600175178,3.362757804,3.376931595,3.420693842,0.032838945,0.728093852,3.601357826,3.386794414
3.542153182,3.658551939,3.600670225,3.570975404,3.722503327,3.783729083,0.797354219,2.421897754,3.629611082,3.692402605
3.588957618,3.616992337,3.600811609,3.665260422,3.394889048,3.455315862,0.224177992,3.305648962,3.608901973,3.505155111
3.656087458,3.548383508,3.601164956,3.692575076,3.600308031,3.894217621,0.738248696,3.291102859,3.574774232,3.729033576
3.471348747,3.715590754,3.601800576,3.316686979,3.651635717,3.55002817,1.555064817,3.999386845,3.658695665,3.506116956
3.621440931,3.587100832,3.601871168,3.564745472,3.508374053,3.625500366,0.20545825,1.341138728,3.594486,3.566206631
3.607078138,3.602259914,3.602224034,3.665129327,3.658985376,3.510960082,0.000498035,1.973371319,3.602241974,3.611691595
3.678698939,3.524870775,3.602435676,3.537931084,3.386055339,3.079017016,1.088277891,5.724892954,3.563653226,3.33433448
3.658484872,3.55138529,3.60384515,3.946515538,3.979397189,3.505302268,0.733167998,5.672820585,3.57761522,3.810404998
3.604515489,3.612158522,3.605954575,3.653108035,3.629035574,3.905311774,0.085949713,3.350654414,3.609056548,3.729151794
3.561702672,3.652917007,3.606656445,3.706013184,3.646476912,3.806952011,0.637235272,1.780640233,3.629786726,3.719814036
3.634993045,3.584521457,3.607497852,3.811467316,3.672586328,4.030953316,0.319470698,3.843622642,3.596009655,3.838335653
3.688740159,3.526574217,3.608688287,3.817343644,3.702338199,3.323507193,1.150820594,5.837216864,3.567631252,3.614396345
3.578555307,3.641924665,3.608758256,3.232575433,3.433781249,3.100838289,0.457424627,4.205078727,3.62534146,3.255731657
3.628799654,3.598039368,3.610993937,3.438937647,3.5728325,3.182725429,0.179699117,4.762836685,3.604516653,3.398165192
3.600368738,3.626979155,3.611482136,3.436832914,3.439156111,3.618267424,0.214092721,2.429522043,3.619230645,3.498085483
3.585603275,3.640856985,3.611551854,3.511916203,3.736502327,3.248417031,0.404074455,5.700888573,3.626204419,3.498945187
3.605370654,3.622753739,3.611760969,3.555909238,3.462305285,3.839022155,0.151948965,4.425140168,3.617257354,3.619078893
3.548776585,3.673554964,3.611830662,3.483513104,3.313089838,3.615887855,0.847234524,3.570951194,3.642692813,3.470830266
3.664973873,3.565045578,3.613710005,3.486976975,3.424152304,3.682442152,0.677895036,3.114627882,3.589377791,3.531190477
3.539518677,3.685127933,3.613988041,3.643196144,3.790748575,4.152403061,0.974637096,5.538942553,3.649557987,3.862115927
3.690145868,3.537479582,3.614404907,3.286692794,3.226681536,2.816405689,1.075595185,6.720147152,3.575942244,3.109926673
3.597351899,3.640188947,3.616832184,3.300474649,3.229416351,3.362480907,0.321850561,1.648702481,3.628510565,3.297457302
3.634581693,3.604641459,3.61717832,3.754689176,3.634442954,3.308630795,0.173596976,5.284420483,3.610909889,3.565920975
3.639230913,3.600433815,3.617455118,3.639006668,3.580080084,3.234953307,0.235821069,5.114231055,3.608944466,3.484680019
3.60949061,3.633072533,3.619044798,3.573335731,3.539974845,3.879778628,0.193429519,4.173425738,3.626058666,3.664363068
3.616121324,3.627522712,3.619458963,4.16211942,4.080264894,4.097449341,0.111270447,0.856774793,3.623490838,4.113277885
3.689251619,3.554226241,3.621595313,3.356540238,3.217492827,2.989893674,0.938834272,4.740657946,3.587910777,3.18797558
3.590992239,3.657637371,3.622901796,3.703643461,3.792632282,3.948934087,0.477101686,2.657580556,3.640269584,3.815069943
3.655420192,3.596061933,3.623588539,3.328520637,3.252710352,3.180201181,0.38127339,1.861084385,3.609825236,3.253810723
3.592731919,3.661159147,3.625576675,3.756094203,3.575158975,4.012319542,0.4883184,4.743219053,3.643367911,3.781190907
3.670885754,3.585382199,3.626466263,3.53931699,3.218647591,2.894504739,0.569674529,8.181681698,3.605924231,3.217489773
3.636909798,3.62111195,3.626534651,3.487635006,3.467153439,3.595283646,0.074820161,1.598068454,3.623823301,3.516690697
3.682060426,3.575861228,3.62783288,4.103037104,4.108425505,3.603164828,0.721458339,6.015991351,3.601847054,3.938209145
3.590701909,3.672657664,3.630694995,3.912015661,3.9244217,3.913770856,0.574567207,0.13995314,3.651676329,3.916736072
3.611188991,3.656198042,3.631782565,3.594264841,3.427492245,3.16795917,0.335010176,5.164222058,3.643990303,3.396572085
3.639367232,3.629964062,3.632190013,3.468321019,3.589260999,3.565315818,0.030651388,1.476705034,3.631077038,3.540965945
3.65033011,3.624528466,3.634968557,3.634794865,3.855040048,4.232672989,0.14381287,6.318247184,3.629748511,3.907502634
3.640729107,3.63844938,3.637130318,3.680065063,3.699362497,3.627574118,0.018129982,0.826759546,3.637789849,3.669000559
3.674541681,3.61312768,3.64170427,3.30215358,3.108424807,3.088575054,0.393897339,3.042734014,3.627415975,3.16638448
3.636362639,3.65278548,3.642240624,3.540546841,3.559764697,3.627297943,0.144548576,1.040358909,3.647513052,3.575869827
3.632659151,3.656721739,3.642441662,3.261008856,3.394889048,3.613078821,0.195639918,4.238957252,3.649581701,3.422992242
3.734566223,3.545520986,3.642441662,3.242400929,3.151822262,2.798244666,1.348374781,6.253904499,3.593981324,3.064155952
3.57885027,3.705935125,3.643111414,3.578181559,3.605634595,3.527209689,0.854855253,0.910086221,3.674523269,3.570341948
3.622277525,3.673042346,3.645851409,5.226541868,4.785628194,4.92339711,0.371517039,3.699378764,3.659446878,4.978522391
3.664578143,3.632532815,3.646118212,3.541621371,3.361798449,3.374187222,0.186647178,2.39371068,3.639325513,3.425869014
3.663125403,3.637108621,3.647650561,3.8408533,3.710832468,3.598732754,0.144712266,2.661842138,3.642379591,3.716806174
3.600368738,3.697280065,3.648315864,3.542694423,3.708133885,3.738811894,0.666579018,2.351355689,3.672797964,3.663213401
3.688356343,3.621659596,3.652957193,4.015564091,3.895063933,4.018970118,0.430230176,1.449099283,3.637308394,3.976532714
3.652209296,3.669315864,3.658425024,3.275916845,3.464816727,3.761884562,0.148624799,5.71363152,3.663870444,3.500872711
3.674671932,3.650150315,3.65993347,3.638328861,3.741468944,3.520402126,0.133830953,2.485754996,3.655041892,3.633399977
3.520817444,3.780197704,3.65993347,3.731626269,3.955048119,4.219070623,1.61642626,5.020138335,3.720065587,3.96858167
3.684507747,3.643922658,3.661831289,3.46154743,3.429244328,3.660276095,0.245130497,2.904455372,3.652876974,3.517022618
3.672715867,3.661809601,3.664767106,3.494021661,3.458607085,3.404338596,0.040366801,1.068314531,3.663288354,3.452322447
3.707444251,3.629422197,3.666588299,3.442258399,3.516394568,3.633076753,0.509403071,2.224681302,3.648005248,3.530576573
3.694220842,3.644587528,3.667107863,3.491407864,3.645547429,3.765933589,0.308004289,3.091566238,3.655847695,3.634296294
3.826025457,3.479202924,3.667691961,3.609322229,3.314513981,2.809544684,2.637355673,10.1787043,3.573447442,3.244460298
3.590847087,3.742229667,3.668405269,3.544683326,3.792189449,3.937415529,0.996195324,4.314273353,3.705317468,3.758096101
3.677661706,3.665312799,3.668988401,3.793130921,3.637938148,3.74155517,0.05011524,1.732815691,3.6671506,3.72420808
3.669575886,3.674195268,3.669441649,3.620637247,3.739462326,4.193886312,0.064731128,6.414270774,3.671818459,3.851328628
3.685535901,3.659595859,3.670088692,3.614371201,3.285299643,3.354174143,0.143155311,4.146040482,3.664842275,3.417948329
3.586041631,3.760119265,3.676209117,3.729089477,3.95231841,4.34574099,1.128381427,6.358688784,3.718164191,4.009049626
3.647098005,3.709003441,3.676465774,3.736076389,3.796276482,4.047630739,0.440563295,3.49575209,3.692734608,3.859994537
3.69358553,3.665959832,3.677299332,4.323358542,4.286925701,4.543403019,0.154420533,2.584016295,3.671629582,4.38456242
3.674671932,3.691039409,3.680497098,4.645177445,4.71574297,4.336329726,0.143013752,3.608667341,3.685768254,4.565750047
3.695743482,3.670859994,3.68081616,3.72872642,3.713766088,3.891763797,0.135427152,2.133737708,3.675838077,3.778085435
3.715766504,3.650282283,3.680943748,3.610727972,3.80493476,3.586591767,0.418231067,2.665005315,3.665613016,3.667418166
3.704692124,3.662069633,3.681007535,3.830891526,3.76115078,3.349184652,0.257901441,5.828127913,3.671538584,3.647075653
3.728997832,3.636437381,3.681198863,3.914425459,3.754565908,3.378625737,0.611693177,6.098790765,3.658818122,3.682539035
3.656487542,3.711449571,3.682218492,3.648435448,3.708379585,3.823204504,0.395352864,1.945764553,3.696834032,3.726673179
3.76194715,3.600715032,3.682282175,3.557864802,3.508215963,3.189247112,1.119966702,4.777856337,3.641498604,3.418442626
3.72302243,3.647638695,3.683427586,3.623820759,3.768823057,3.47449684,0.488181251,3.317224727,3.665533141,3.622380219
3.669969078,3.709248394,3.687549945,3.787187741,4.063912743,3.334622267,0.293349198,8.062130245,3.698399169,3.72857425
3.682962966,3.705320033,3.691839553,3.8793224,3.657023344,3.591094986,0.182238603,3.324365754,3.698579793,3.70914691
3.726442526,3.66362802,3.692908309,3.730781565,3.662895039,3.567111808,0.398017327,1.837659216,3.678268164,3.653596137
3.74890911,3.640723423,3.693724614,3.678003792,3.807003472,4.509623493,0.722633675,9.140050054,3.667224019,3.998210252
3.729119305,3.6631089,3.694038353,3.495488055,3.382344446,3.431877781,0.420400076,1.34755579,3.678573626,3.436570094
3.724490015,3.670859994,3.695417317,3.503906656,3.584683873,3.724339559,0.333374942,2.526284691,3.683138656,3.604310029
3.71971027,3.676240754,3.69560517,3.638735615,3.563015156,3.765933589,0.262680695,2.290135608,3.685922962,3.655894786
3.700671632,3.695662225,3.695667778,4.068114867,4.080343127,3.7963706,7.51E-05,3.292105917,3.695665002,3.981609531
3.644665041,3.749130971,3.696606299,3.626165559,3.821873394,3.624946414,0.705432789,2.507352324,3.722868635,3.690995122
3.710559943,3.687774697,3.696668827,3.725086766,3.520140673,3.602737044,0.120444147,2.328324026,3.692221762,3.615988161
3.726929894,3.670988535,3.696731351,3.787750293,3.788638079,3.765125466,0.349400031,0.287811758,3.683859943,3.780504613
3.7621801,3.634958627,3.698105609,3.734996201,3.487549265,3.348784023,0.861126806,4.53314362,3.666532118,3.523776497
3.755983525,3.642990894,3.69854237,3.857223968,3.951315266,3.47449684,0.756674035,5.482732205,3.670766632,3.761012025
3.644123342,3.753428629,3.698667115,3.615767968,3.77946622,3.727377003,0.734847158,1.841819671,3.726047872,3.707537064
3.698148265,3.708390727,3.700846951,3.896029203,4.174786198,3.807280386,0.101815826,3.95455483,3.704618839,3.959365263
3.734807432,3.673042346,3.701779322,4.026561166,3.878689733,4.085567834,0.389663333,2.177069487,3.687410834,3.996939578
3.740933335,3.669315864,3.703144807,3.823285275,3.939182065,3.498456099,0.458855525,4.969661098,3.686230336,3.753641146
3.724490015,3.688026309,3.703826664,3.74502176,3.679109972,3.65256473,0.213753644,1.052728399,3.695926486,3.692232154
3.754103229,3.662979067,3.706980311,3.544071896,3.369780592,2.993198109,0.597035105,6.961472051,3.684979689,3.302350199
