ids,Time0_1,Time0_2,Time0_3,Time6_1,Time6_2,Time6_3
PaCtg1677g34711-t1_34711,235.3,214.7,225,207.9,166.2,193.7
PaChr2g08684-t1_8684,230.9,219.8,225.35,140.6,174.9,81
PaChr12g07868-t1_7868,212.2,239,225.6,320,339.9,219.4
PaChr6g19355-t1_19355,213.3,238,225.65,458,408.4,229.7
PaChr11g06049-t1_6049,220.2,231.5,225.85,213.1,186.1,98.8
PaChr3g13869-t1_13869,223.8,229.3,226.55,258.2,238,226.7
PaCtg1417g33478-t1_33478,211,244.6,227.8,436,331.2,302.4
PaChr5g16412-t1_16412,224.5,234.1,229.3,216.8,228.2,286
PaCtg2226g36744-t1_36744,233.6,225.7,229.65,254.2,263.1,334.7
PaCtg2253g36811-t1_36811,219.1,242.5,230.8,236.3,197,224.3
PaChr2g09014-t1_9014,200.6,264.3,232.45,209.1,215.5,182.2
PaChr10g03926-t1_3926,219.3,249.4,234.35,167.5,220,495.2
PaChr9g24902-t1_24902,243.2,225.7,234.45,266.8,247.2,390.4
PaCtg1552g34099-t1_34099,239.7,232.7,236.2,293,233.7,173.5
PaCtg0720g29394-t1_29394,203.4,271.5,237.45,7311.2,4829.6,7932.7
PaChr5g18354-t1_18354,249.1,226,237.55,236.4,218.8,127.7
PaChr7g21460-t1_21460,226.5,248.7,237.6,1328.4,894,486.2
PaCtg3282g39264-t1_39264,232.8,243.8,238.3,193.7,180.2,207.4
PaChr1g02794-t1_2794,223.3,253.5,238.4,479.5,497.6,270.1
PaCtg0225g26060-t1_26060,259.6,217.3,238.45,256.8,216.9,159.1
PaChr1g00009-t1_9,219.9,259.6,239.75,268.2,241.4,251.9
PaCtg0220g26038-t1_26038,211,268.6,239.8,309.9,428.4,353
PaChr6g19221-t1_19221,232.8,247.2,240,230,208.8,222.3
PaCtg0124g25659-t1_25659,228,252.7,240.35,201,252,477.5
PaChr2g09050-t1_9050,224.2,256.7,240.45,147.1,139.1,106.4
PaChr3g14076-t1_14076,240.7,242.7,241.7,447,306,445.6
PaChr1g00393-t1_393,235.7,253.6,244.65,287.2,198.1,277.2
PaChr7g21454-t1_21454,248.5,241,244.75,313.4,297,410.4
PaChr1g02017-t1_2017,252.9,236.7,244.8,202.9,214.7,202.5
PaChr5g18100-t1_18100,257.3,233.2,245.25,269.3,292.3,272.9
PaChr2g10703-t1_10703,252.9,238.5,245.7,256.6,291.3,327.6
PaChr3g13442-t1_13442,224.5,268,246.25,449.2,385.4,332
PaChr9g25276-t1_25276,237.6,256.5,247.05,168.2,198.5,307.7
PaChr8g23176-t1_23176,244.3,251.1,247.7,241.6,231.3,236.7
PaCtg0273g26319-t1_26319,254.3,242.6,248.45,215.8,201.2,170.9
PaCtg1482g33771-t1_33771,237.8,261.9,249.85,283.1,261.5,244.7
PaChr8g23042-t1_23042,256.2,244.1,250.15,241.8,245.4,108.2
PaChr6g19216-t1_19216,239.9,260.6,250.25,553.6,312.1,372.6
PaChr3g13816-t1_13816,254.5,248.9,251.7,242.2,258.9,252.8
PaChr3g12692-t1_12692,260.3,246.7,253.5,407.4,376.4,517.7
PaChr5g16294-t1_16294,255.7,251.3,253.5,241,272.1,224.5
PaChr10g04668-t1_4668,236,272,254,410.3,693,332.7
PaChr5g17865-t1_17865,257.5,250.7,254.1,258.3,282.5,331.7
PaCtg2074g36223-t1_36223,262.2,253.6,257.9,1365.7,730.6,1117.6
PaChr1g03154-t1_3154,273.9,242.2,258.05,580.5,647.6,457.7
PaChr2g10716-t1_10716,262.1,258.2,260.15,196.6,219.7,182.4
PaChr1g03221-t1_3221,268.6,256.7,262.65,261.4,199.8,188.5
PaChr8g22231-t1_22231,265.7,260,262.85,215.4,266,194.9
PaCtg1003g31105-t1_31105,214.9,312.1,263.5,1031.9,562.1,840
PaChr1g03587-t1_3587,260.7,267.5,264.1,257.1,240.5,338.4
PaChr11g06589-t1_6589,259.3,272.2,265.75,339.3,386.3,240.4
PaCtg2061g36173-t1_36173,250.3,287,268.65,380.6,341.7,297.2
PaChr5g17398-t1_17398,258.9,282.3,270.6,229.5,316.8,347.3
PaChr3g12417-t1_12417,263.1,279.2,271.15,214.2,249.8,274.2
PaChr1g00156-t1_156,298.9,247.4,273.15,259.6,220,171.6
PaChr12g07399-t1_7399,280.6,266.5,273.55,224.8,179.8,214.6
PaCtg2732g38044-t1_38044,264.7,284.1,274.4,289.5,252.1,357.7
PaCtg1001g31094-t1_31094,279.9,270.5,275.2,295.3,265.3,130.4
PaChr3g12362-t1_12362,245.2,306.6,275.9,154,251.6,287.3
PaCtg1001g31096-t1_31096,285.5,266.7,276.1,257.5,268,332.6
PaChr3g11658-t1_11658,255.4,297.4,276.4,291,275.4,173.5
PaChr5g17190-t1_17190,275.5,277.9,276.7,442.3,361.7,620.2
PaChr5g17911-t1_17911,274.9,278.5,276.7,988.4,1528.3,788.7
PaChr8g22463-t1_22463,262.6,291.7,277.15,235.6,226.7,225.9
PaChr5g16482-t1_16482,269.6,285,277.3,228.4,263,265.1
PaChr10g04691-t1_4691,266.1,292.6,279.35,292.6,229.8,235.2
PaChr11g05469-t1_5469,258.3,302.2,280.25,262.3,315.7,392.2
PaChr2g08410-t1_8410,280.2,280.9,280.55,349.7,313.4,424.3
PaChr3g12394-t1_12394,275.9,287.2,281.55,233.5,313.4,294.7
PaCtg6303g42900-t1_42900,267.5,296,281.75,245.3,364.7,242.8
PaChr5g16631-t1_16631,252.4,311.3,281.85,218.6,419.1,347.1
PaChr8g21851-t1_21851,288.9,275.6,282.25,221.4,212.5,283.7
PaCtg1577g34255-t1_34255,278.8,286.3,282.55,118,146.3,125.5
PaChr4g14394-t1_14394,284.8,280.7,282.75,260.9,223.8,195.8
PaChr11g05584-t1_5584,265.4,300.7,283.05,349.3,314,348.5
PaChr12g08057-t1_8057,301,265.4,283.2,452.5,450.6,322.5
PaCtg1206g32295-t1_32295,280.1,287.5,283.8,326.1,446.5,193.5
PaChr6g19991-t1_19991,281.5,286.6,284.05,307,259.7,310.2
PaChr6g18901-t1_18901,274.2,294.3,284.25,189.7,193.7,235.7
PaCtg1303g32872-t1_32872,294,276.7,285.35,237.4,289.4,606.4
PaChr4g15508-t1_15508,249.9,321.6,285.75,1463.5,1239.3,1835.3
PaChr2g11370-t1_11370,271.6,303.9,287.75,239.9,460.7,483.8
PaCtg0273g26314-t1_26314,287.8,288.3,288.05,284.4,441.9,198.4
PaChr1g02490-t1_2490,252.9,323.3,288.1,349.7,441.5,470.9
PaChr9g24478-t1_24478,287.9,290.2,289.05,306.4,306.8,426.9
PaCtg4181g40791-t1_40791,314,264.1,289.05,222.1,429.6,172.2
PaCtg3665g39996-t1_39996,308.7,273.7,291.2,334.6,306.3,454.2
PaChr5g17437-t1_17437,288.6,296.2,292.4,370.7,752.8,436.3
PaChr7g20026-t1_20026,294.2,291,292.6,223.1,196,154.2
PaCtg0597g28345-t1_28345,294.9,294.3,294.6,152.1,352.3,144.5
PaChr2g09893-t1_9893,249.6,339.6,294.6,314.2,518.5,345.7
PaChr12g07433-t1_7433,289.4,302.7,296.05,330.3,299.6,334
PaCtg1540g34043-t1_34043,288.5,303.9,296.2,461.8,539.8,307
PaChr1g03048-t1_3048,277.4,315.9,296.65,270.8,256.5,271.8
PaChr9g24736-t1_24736,286.5,307,296.75,358.6,348.1,338.8
PaChr6g19849-t1_19849,288.9,304.8,296.85,230.7,234.1,273
PaCtg5333g42239-t1_42239,313.9,280.7,297.3,477.5,466.2,339.2
PaChr4g14685-t1_14685,280.5,315,297.75,180,243.3,178.7
PaChr2g10010-t1_10010,276.2,322.8,299.5,388.6,444.2,417.1
PaChr3g11733-t1_11733,294,305.6,299.8,301.2,401,321
PaChr1g00649-t1_649,304,298.1,301.05,213.6,194,189.3
PaCtg4708g41518-t1_41518,297.4,308.1,302.75,318.3,303.4,249.8
PaChr11g05184-t1_5184,283.3,324,303.65,245.5,301.9,333.1
PaChr1g01377-t1_1377,281.3,328.5,304.9,290.5,358.7,244.1
PaChr1g01055-t1_1055,286.5,324.7,305.6,290.4,265.7,280.1
PaChr3g12383-t1_12383,327.3,284.5,305.9,248.5,270.5,242.6
PaChr8g21901-t1_21901,313.6,304.3,308.95,589.3,695.9,470.3
PaChr1g00633-t1_633,297.7,321.7,309.7,259.7,280.4,278.4
PaChr11g06240-t1_6240,299.9,321.8,310.85,431.4,370.3,392.3
PaChr7g20537-t1_20537,353.2,270.8,312,363,291.5,171
PaChr5g16357-t1_16357,322.3,308.9,315.6,374.9,258.6,479.2
PaChr6g18868-t1_18868,306.9,324.3,315.6,186,174.1,153.5
PaCtg2296g36921-t1_36921,320.6,311.8,316.2,354.9,342,392.3
PaCtg4184g40794-t1_40794,309.5,324.2,316.85,776,766.5,691.9
PaChr4g15349-t1_15349,293.9,340.2,317.05,262,261.6,314
PaChr6g18810-t1_18810,320.6,317.6,319.1,621.8,600.7,369.7
PaChr1g01445-t1_1445,329.8,314.7,322.25,257,271,184.3
PaChr9g24803-t1_24803,318.1,327,322.55,166.2,260.4,251.9
PaChr1g00711-t1_711,307,338.2,322.6,1789.4,1766.3,2602.3
PaChr1g00291-t1_291,316.8,330.4,323.6,315.9,316.4,521.2
PaChr3g12446-t1_12446,293.8,355,324.4,179.2,260.4,362
PaChr5g17661-t1_17661,306.6,343,324.8,645.9,599.9,344.5
PaChr8g23419-t1_23419,332.3,320.6,326.45,223.2,218.4,180.3
PaChr6g19140-t1_19140,337.3,318.9,328.1,358.7,322.6,160
PaCtg0084g25467-t1_25467,314.6,342.9,328.75,338.8,455.9,490.2
PaChr2g10893-t1_10893,322,336,329,499.7,510.8,513.2
PaCtg0309g26615-t1_26615,249.4,410.3,329.85,948.8,574.3,1495.1
PaCtg2099g36331-t1_36331,314,346.8,330.4,396.6,440.2,323.8
PaChr7g21762-t1_21762,316.4,344.7,330.55,378.5,414.8,353.6
PaCtg0980g30962-t1_30962,299.6,361.5,330.55,303.7,414.6,309.4
PaChr2g09869-t1_9869,350.6,310.8,330.7,146.3,182.8,146.4
PaCtg0649g28813-t1_28813,387.3,275.4,331.35,342.1,350.8,148.2
PaChr2g08987-t1_8987,354.4,311.7,333.05,20405.6,3597.2,15039.1
PaChr1g02816-t1_2816,290,376.3,333.15,502.3,536.3,527.3
PaCtg1301g32850-t1_32850,313.3,353.1,333.2,606,466.5,910.3
PaCtg1683g34748-t1_34748,342.9,324,333.45,395,377.5,300.4
PaChr2g09076-t1_9076,332.2,334.9,333.55,338.4,465.2,792.8
PaChr3g12102-t1_12102,323.1,344.2,333.65,271.3,313.9,393.8
PaChr2g08292-t1_8292,338.4,330.3,334.35,510,519.6,303.2
PaChr6g18670-t1_18670,350.5,318.4,334.45,383.9,343.6,283.1
PaChr11g06048-t1_6048,353.1,316.1,334.6,305.8,439.6,227.2
PaChr7g21032-t1_21032,364,305.9,334.95,278.8,286.7,307.3
PaChr4g14279-t1_14279,326.9,344,335.45,392.8,464.3,734.2
PaChr1g03545-t1_3545,310.7,364.4,337.55,970.9,676.7,1198.7
PaChr3g12064-t1_12064,341,334.7,337.85,356.5,438.5,215.4
PaChr1g01360-t1_1360,341.9,333.9,337.9,410.1,413.6,212.2
PaChr2g09028-t1_9028,330.6,345.2,337.9,343.5,364.3,382.7
PaCtg0124g25656-t1_25656,334.8,341.7,338.25,429.5,393.8,289.4
PaCtg0564g28148-t1_28148,334.8,341.8,338.3,322.8,558.4,248.3
PaChr8g21848-t1_21848,326.3,356.5,341.4,360.6,333.7,467.7
PaChr1g02742-t1_2742,332.3,351.6,341.95,272.2,337.2,378.7
PaChr9g24194-t1_24194,310.7,373.3,342,335.2,345.9,352.8
PaCtg0555g28078-t1_28078,408.1,276.8,342.45,231.1,240.8,113.7
PaCtg1027g31269-t1_31269,313.6,371.8,342.7,257.8,282.9,404.9
PaChr9g25277-t1_25277,327.6,358.9,343.25,344.7,356.1,444
PaChr9g25248-t1_25248,334.5,352.1,343.3,418.4,362.5,639.2
PaChr1g00040-t1_40,307,380.1,343.55,287.6,336.4,294.5
PaChr1g02248-t1_2248,273.7,413.6,343.65,870.6,722.8,1325.2
PaChr1g00886-t1_886,343.1,344.4,343.75,745.8,635.5,576.2
PaCtg1537g34031-t1_34031,326.6,363.5,345.05,420.7,342.9,620.7
PaChr2g09613-t1_9613,332.2,360.2,346.2,344.7,380.2,400.9
PaChr9g25210-t1_25210,329.1,364.5,346.8,483.7,621.2,489.2
PaChr5g16765-t1_16765,329.4,365,347.2,344.6,420.5,504.3
PaChr5g16001-t1_16001,370.3,327.5,348.9,262.3,253.1,362.5
PaCtg5920g42703-t1_42703,349.5,351.1,350.3,675.5,662.3,643.3
PaChr6g18671-t1_18671,357.3,344.2,350.75,339,372.4,348.7
PaChr6g19442-t1_19442,341.4,361.3,351.35,308.6,245.3,188.1
PaCtg4752g41573-t1_41573,385.9,318.5,352.2,255.5,319.4,209.1
PaChr1g01021-t1_1021,347.8,357.2,352.5,321.3,527.8,279.4
PaChr3g12832-t1_12832,320.2,386.5,353.35,335.9,406.6,491.5
PaChr7g21681-t1_21681,362.2,347.2,354.7,267.5,278.8,516.5
PaCtg1354g33123-t1_33123,320.4,390.7,355.55,472.5,424.6,447
PaCtg0495g27655-t1_27655,358.1,354,356.05,183.9,159.4,221.7
PaCtg0921g30636-t1_30636,349.3,363.6,356.45,273.6,278.2,332.1
PaCtg2433g37330-t1_37330,313.3,400.8,357.05,293.3,329.2,874.2
PaChr3g12357-t1_12357,343.2,372.1,357.65,468.2,370.4,537.8
PaChr1g02852-t1_2852,352.7,367.3,360,323.8,339.8,256.8
PaChr8g22190-t1_22190,352.8,368.2,360.5,346.6,270.4,200.7
PaChr9g24659-t1_24659,374.3,349.9,362.1,230.7,176.8,159.6
PaChr9g24871-t1_24871,358.8,369.1,363.95,521.2,595.7,434.6
PaCtg6157g42843-t1_42843,427.9,300.4,364.15,270,206.8,203.7
PaChr1g00359-t1_359,359.7,370.5,365.1,577.5,477,434.6
PaChr6g18410-t1_18410,314.7,418,366.35,159.3,348.4,878.3
PaChr5g17442-t1_17442,349.8,385.1,367.45,238.9,204.1,242.1
PaCtg2255g36821-t1_36821,339.6,396,367.8,364.3,450.2,253
PaChr12g06914-t1_6914,317.2,419.3,368.25,357.9,558.4,361.8
PaChr1g02238-t1_2238,411.8,327.5,369.65,331.7,328.5,169.7
PaChr5g17008-t1_17008,367.6,372.2,369.9,783.3,662.7,500.8
PaChr11g05970-t1_5970,357.3,383.5,370.4,325.8,356.2,464.1
PaChr1g00801-t1_801,372.4,374.3,373.35,398.5,399.5,195.4
PaChr1g03106-t1_3106,366.8,383.4,375.1,438.3,398.3,367.8
PaCtg1811g35245-t1_35245,368.3,382.4,375.35,323.1,322.9,525.5
PaCtg0362g26856-t1_26856,390.8,360.6,375.7,327.2,388.4,402.7
PaChr2g10813-t1_10813,391.4,362,376.7,442.9,436.8,467.9
PaChr2g11355-t1_11355,376.3,378.5,377.4,271.1,287.4,434.8
PaChr2g09247-t1_9247,373.4,381.9,377.65,376.1,365.6,228.2
PaChr6g18862-t1_18862,374.6,380.8,377.7,308.3,293.9,374.7
PaCtg1013g31179-t1_31179,380.8,375.6,378.2,1340.9,1169.5,1936.7
PaChr8g23594-t1_23594,318.6,438.1,378.35,303,302.8,439.1
PaCtg0239g26129-t1_26129,360.5,396.6,378.55,506.4,457.9,548.5
PaCtg0468g27501-t1_27501,388.9,370.9,379.9,586.6,538.5,725.8
PaChr3g14179-t1_14179,348.4,411.8,380.1,256.8,365,418.1
PaChr3g11796-t1_11796,360.4,401.2,380.8,728.5,449.5,292.1
PaChr2g09752-t1_9752,351.2,412.1,381.65,661.8,801.4,435.5
PaCtg0457g27367-t1_27367,377.7,388.1,382.9,367.2,352.8,407.5
PaChr11g05674-t1_5674,393.2,372.9,383.05,143.1,428.5,141.5
PaCtg3213g39119-t1_39119,386.9,381.7,384.3,80.5,101.6,83.4
PaCtg2065g36189-t1_36189,369.3,400,384.65,234.9,257.3,211
PaCtg1494g33831-t1_33831,374.8,394.7,384.75,750.4,666.8,540.6
PaChr10g04469-t1_4469,398.3,379.3,388.8,472.2,365.8,361.5
PaCtg1501g33859-t1_33859,488.5,290.7,389.6,357,218.6,85.7
PaCtg1584g34287-t1_34287,395.6,383.7,389.65,423.8,429.8,328.4
PaChr6g18685-t1_18685,613.6,169,391.3,4289.2,125.8,226.5
PaChr4g14658-t1_14658,401.7,382.1,391.9,445.8,345,446.1
PaChr5g16011-t1_16011,411.8,372.1,391.95,1740.2,1117.1,1547.7
PaCtg1221g32370-t1_32370,409.2,375.2,392.2,569.7,332.7,495
PaChr5g17511-t1_17511,392.2,392.5,392.35,556.8,466.8,339.2
PaCtg0278g26360-t1_26360,376.7,410.7,393.7,685.4,523.4,472.7
PaChr7g20786-t1_20786,380.5,407.9,394.2,426.7,479,509.9
PaCtg2888g38408-t1_38408,361.1,430.2,395.65,353.6,358.7,484.4
PaCtg1205g32285-t1_32285,406.4,386.4,396.4,436.6,458.8,250.6
PaCtg0527g27861-t1_27861,323.4,469.4,396.4,398.9,646.5,386.6
PaChr1g01493-t1_1493,409.5,383.9,396.7,424.1,418.5,269.5
PaCtg1650g34601-t1_34601,437.9,363.1,400.5,481.2,413,254.2
PaChr2g08895-t1_8895,413.1,390.6,401.85,332.2,278.4,257.8
PaChr5g17227-t1_17227,388.6,416.8,402.7,304.7,244.6,406.2
PaChr9g24378-t1_24378,405.6,400.1,402.85,319,560.7,264.8
PaChr8g21867-t1_21867,420.3,386.7,403.5,493.5,474.8,225
PaChr7g21660-t1_21660,426,387.3,406.65,443.3,440.1,439.7
PaCtg3512g39728-t1_39728,404.5,409.2,406.85,325.8,297.7,341.7
PaChr2g08960-t1_8960,400.6,418.5,409.55,480.7,466.9,476.4
PaChr11g06094-t1_6094,381.5,437.9,409.7,409.7,354.8,566.7
PaChr6g19070-t1_19070,407,412.9,409.95,441.8,372,289.1
PaCtg3277g39253-t1_39253,379.6,440.4,410,451.2,471.4,396.3
PaChr2g09072-t1_9072,427.7,395.1,411.4,313.8,572.7,288.3
PaChr2g09210-t1_9210,445.7,382.6,414.15,310.9,350,115.7
PaChr12g07926-t1_7926,426.4,402.1,414.25,320.8,154.5,172.4
PaCtg0495g27656-t1_27656,415.2,413.4,414.3,519.6,449.6,691.4
PaChr2g10827-t1_10827,412.4,416.8,414.6,419,354.2,295.5
PaChr1g02759-t1_2759,370.4,460.7,415.55,715.4,510.8,1071.1
PaCtg1187g32195-t1_32195,348.9,482.7,415.8,114.1,143.2,132.3
PaChr1g01030-t1_1030,408.4,425,416.7,363.7,398.2,456
PaCtg5444g42327-t1_42327,400.4,435.1,417.75,335.5,401.6,591.7
PaChr1g01176-t1_1176,434.1,406.5,420.3,1142.9,850.4,1354.6
PaChr2g11323-t1_11323,434.4,409,421.7,1354.2,881.4,2279.5
PaChr12g06820-t1_6820,443,403,423,454.3,366.9,578.6
PaChr5g16993-t1_16993,448.5,400.8,424.65,677,635.5,369.5
PaChr1g03082-t1_3082,395,455.4,425.2,473.6,593.5,801.4
PaChr5g15648-t1_15648,412.6,438.1,425.35,369.5,382.3,340.6
PaCtg0977g30953-t1_30953,443.9,410.1,427,634,497,596.5
PaChr8g22826-t1_22826,449.2,406.1,427.65,502.8,430.2,502.6
PaChr8g21872-t1_21872,425.9,430.2,428.05,394.7,365.6,297
PaChr11g05562-t1_5562,395.6,462.4,429,298.7,339.1,378.6
PaChr5g18221-t1_18221,467.2,390.9,429.05,392.4,411.9,168
PaChr9g23960-t1_23960,413.7,444.4,429.05,375,424.3,614.2
PaChr7g21008-t1_21008,436.7,424.5,430.6,533.5,681.2,835.1
PaCtg5171g42069-t1_42069,447.4,414.5,430.95,616.9,590,497.2
PaChr8g23444-t1_23444,402.4,459.8,431.1,356.5,410,259.8
PaChr1g01594-t1_1594,457.4,409.3,433.35,228.7,246.3,107.8
PaCtg1882g35456-t1_35456,377,499.2,438.1,356.4,484.5,643.6
PaChr1g01302-t1_1302,418.3,463.6,440.95,428.2,706.9,819.9
PaChr2g09500-t1_9500,482.1,400.1,441.1,479,605.2,430.8
PaChr2g08391-t1_8391,432.8,454.3,443.55,390.6,389.2,486.9
PaChr3g12803-t1_12803,449.6,440.1,444.85,415.9,444.6,516.5
PaChr6g19318-t1_19318,422.8,469.4,446.1,371.8,430.2,281
PaChr2g09942-t1_9942,452,441.3,446.65,285.3,398.4,329.8
PaChr9g24284-t1_24284,449,444.4,446.7,670.7,951.7,454.2
PaChr1g00163-t1_163,481.3,412.3,446.8,553.2,523.7,291.7
PaChr2g08127-t1_8127,515.6,378.9,447.25,148.6,166.9,145
PaChr1g03645-t1_3645,453.4,443.1,448.25,602.2,687.7,470.1
PaChr1g00308-t1_308,420,477.3,448.65,478.8,612.9,674.1
PaChr9g24173-t1_24173,438.3,460.5,449.4,459.7,571.7,553
PaChr4g15094-t1_15094,448.5,452.7,450.6,446.6,461.6,616.4
PaChr5g16928-t1_16928,462.7,440,451.35,508.1,484.8,298
PaChr10g04131-t1_4131,460.1,442.6,451.35,502.4,603.5,293.2
PaChr12g06984-t1_6984,446,458.2,452.1,587.3,511.4,642
PaChr1g03424-t1_3424,436.2,468.8,452.5,4470.4,2305.3,3170.8
PaChr8g21928-t1_21928,444.8,460.5,452.65,1564.3,1344.7,993.8
PaChr6g19724-t1_19724,446.8,459,452.9,355.9,417,355.2
PaChr7g21069-t1_21069,487.8,424.5,456.15,629.4,674.4,342.7
PaCtg3231g39149-t1_39149,452.5,460.9,456.7,306.9,683.1,315.5
PaChr8g22168-t1_22168,415,498.6,456.8,375.4,391,440.2
PaChr3g12564-t1_12564,473,442.4,457.7,287.6,406.3,214.4
PaCtg0434g27223-t1_27223,454.2,461.5,457.85,481.5,528.2,533.8
PaCtg1276g32695-t1_32695,434.4,487.3,460.85,353.4,421.7,550.7
PaCtg1492g33817-t1_33817,437.4,485.1,461.25,382.2,484.5,528.8
PaChr8g21949-t1_21949,469,454.6,461.8,480,454.5,532.4
PaChr10g04838-t1_4838,438.1,487.6,462.85,485.8,446.4,399
PaChr9g24644-t1_24644,505.2,423.4,464.3,466.2,297.4,289.5
PaChr4g15523-t1_15523,434.5,496.1,465.3,473.6,423.6,319.3
PaChr6g19405-t1_19405,455.9,475.8,465.85,405.7,296.5,221
PaChr12g07339-t1_7339,451.1,481.1,466.1,482.3,340.6,376.9
PaChr10g04841-t1_4841,437.3,498,467.65,570.8,513.1,958.5
PaCtg3941g40437-t1_40437,428.1,512.3,470.2,393.7,318.5,214.5
PaChr2g08654-t1_8654,491.2,450.2,470.7,493.3,533.9,248.3
PaChr12g07265-t1_7265,458.8,486.9,472.85,1625.9,1862.1,1169.4
PaCtg3137g38942-t1_38942,496.2,449.8,473,733.8,841.3,311
PaCtg2524g37548-t1_37548,468.6,481,474.8,1255.1,840.6,591.5
PaChr4g14333-t1_14333,445.3,504.4,474.85,401.3,373.8,267.5
PaChr9g25204-t1_25204,453.1,502.4,477.75,429.1,429.5,454.5
PaChr7g21289-t1_21289,475,481,478,431.7,417.6,349.9
PaChr1g02766-t1_2766,458.4,500.5,479.45,846.6,719.4,1130.4
PaChr6g19725-t1_19725,463.3,496.1,479.7,417,412.3,601.8
PaChr1g03305-t1_3305,464.5,498.9,481.7,572.5,536.5,279.9
PaChr7g21398-t1_21398,480.9,484.1,482.5,639.9,668.1,733.7
PaChr2g08864-t1_8864,482.8,482.5,482.65,768.5,517,728.1
PaChr10g04434-t1_4434,482.3,484,483.15,463.2,495.8,698.1
PaChr3g12068-t1_12068,465.8,502.4,484.1,199.5,243.8,299.6
PaChr5g17634-t1_17634,452.8,516.5,484.65,617.3,628.5,346.4
PaCtg1543g34052-t1_34052,460.2,511.6,485.9,422.4,782.1,913
PaChr1g03174-t1_3174,476,496.7,486.35,188.5,175.5,176
PaChr2g08897-t1_8897,489.7,488.5,489.1,372.9,326.2,277.5
PaCtg3103g38865-t1_38865,482.5,496.3,489.4,353.5,367.8,367.1
PaCtg2100g36333-t1_36333,441.8,537.7,489.75,477.1,599.9,623.6
PaChr2g11213-t1_11213,473,506.7,489.85,544.9,377.5,386.6
PaChr5g16337-t1_16337,521.2,459,490.1,566.1,506,728.8
PaCtg2275g36874-t1_36874,398.1,583,490.55,330.4,543.7,444.8
PaChr10g04675-t1_4675,495.8,485.4,490.6,472.9,444.3,496.7
PaChr10g04038-t1_4038,485.6,496.1,490.85,544.8,549.3,419.9
PaChr7g20566-t1_20566,538.4,443.6,491,455.2,372.7,217
PaChr3g13766-t1_13766,523,461,492,801.8,850.1,416.4
PaChr8g22734-t1_22734,483.8,503.2,493.5,535.7,526.8,740.2
PaChr8g22944-t1_22944,454.6,533.4,494,576.8,539.8,644.5
PaChr1g03180-t1_3180,505.6,483.6,494.6,667.3,559.8,881
PaChr8g23097-t1_23097,546.2,444.7,495.45,672.7,583.4,317
PaChr10g04209-t1_4209,465.9,525.1,495.5,291.7,399.3,224.6
PaChr9g25339-t1_25339,501.1,493.1,497.1,394.9,486.8,255.3
PaChr4g14425-t1_14425,480.9,514,497.45,393.7,402.4,491.5
PaChr2g10081-t1_10081,470.7,524.3,497.5,438.6,611.6,282.6
PaChr2g10494-t1_10494,484.4,510.9,497.65,467,416,674.4
PaCtg0799g29942-t1_29942,446.1,549.3,497.7,421.1,335.1,489.8
PaChr10g03921-t1_3921,527.9,470.2,499.05,423.2,393.8,539.4
PaChr5g16905-t1_16905,440.1,558.4,499.25,528.3,658.9,1039.6
PaChr2g10326-t1_10326,547.3,451.8,499.55,316.1,295,142
PaChr3g13594-t1_13594,478.8,523.8,501.3,322.6,296.2,336.3
PaChr4g14699-t1_14699,505.3,497.8,501.55,617.1,530.8,309.9
PaChr4g15091-t1_15091,508.7,494.8,501.75,525.2,491.8,276.8
PaChr3g11805-t1_11805,487.3,518.5,502.9,478.7,464.7,714.2
PaChr2g10360-t1_10360,492,514.4,503.2,1067.7,971.6,964.9
PaChr8g22010-t1_22010,546.6,462.9,504.75,350.3,291,188.3
PaChr4g15171-t1_15171,474.4,537,505.7,574.9,660.6,786.6
PaChr4g15340-t1_15340,520.7,491.7,506.2,336.2,306.6,254.3
PaChr1g00319-t1_319,475.6,539.7,507.65,618.3,488.4,858.7
PaChr5g17961-t1_17961,532.4,484.2,508.3,456.1,291.5,161.4
PaChr1g00390-t1_390,507,509.7,508.35,423.6,418.9,475.3
PaChr5g16527-t1_16527,541,477.6,509.3,987.9,1008.2,480.8
PaChr5g16035-t1_16035,474.2,548.6,511.4,765.3,789.8,749
PaChr2g10888-t1_10888,488.5,535.9,512.2,493.1,395.7,249.5
PaChr11g05414-t1_5414,508.8,516.2,512.5,412,498.2,454.9
PaCtg0781g29856-t1_29856,516.9,512.2,514.55,522.1,719.2,1158.1
PaCtg0865g30280-t1_30280,509.8,522.5,516.15,556.3,581,498.2
PaChr2g10123-t1_10123,535.2,503.9,519.55,323.4,247.1,220.3
PaChr2g10665-t1_10665,506.6,533.3,519.95,456.9,477.9,498
PaChr2g09117-t1_9117,503.9,536.3,520.1,304.3,377.5,487.8
PaCtg1436g33590-t1_33590,583.1,457.1,520.1,296,263.8,137.8
PaChr1g00779-t1_779,466.1,575.1,520.6,482,509.8,430.1
PaChr1g00537-t1_537,496.4,548.9,522.65,3942.9,2359.4,2804.5
PaChr5g16834-t1_16834,527.6,518.1,522.85,457.6,359.8,342.3
PaChr3g11431-t1_11431,526.5,521.5,524,694.7,590.3,477.7
PaChr1g00234-t1_234,480.9,568.1,524.5,458.3,588.1,584.9
PaChr1g00809-t1_809,545.9,510.1,528,879.6,759.2,866.6
PaChr3g12037-t1_12037,518.3,546,532.15,311.1,417.5,604.5
PaChr2g08131-t1_8131,535.3,531.3,533.3,524.7,615.8,425.8
