ids,Time0_1,Time0_2,Time0_3,Time6_1,Time6_2,Time6_3
PaChr7g20121-t1_20121,1.0004926127633622,1.0003205416371859,1.0004612762497458,1.0002706704666677,1.000367937999527,1.0002055119231947
PaCtg3729g40111-t1_40111,1.0004378780118774,1.0003909044355925,1.000469094491267,1.000225558722223,1.0000642431427744,1.0003035971592649
PaChr5g16395-t1_16395,1.0004456972620894,1.0004339039235077,1.0004945037762105,1.0000981843849677,1.0003737782852336,1.0000373658042172
PaChr8g21803-t1_21803,1.0006646362680283,1.0002423607500674,1.0005081856988727,1.000191061505883,1.0001372467141092,1.0002709020805747
PaCtg1078g31485-t1_31485,1.0006607266429222,1.0002853602379826,1.0005277313026755,1.000225558722223,1.0001752085712032,1.000105091324361
PaChr7g20976-t1_20976,1.0006294496420738,1.0003205416371859,1.0005296858630557,1.00020698329804,1.0001868891426169,1.000109762049888
PaChr3g13959-t1_13959,1.0004300587616652,1.0005629023872533,1.0005511860272387,1.0002839386267985,1.0001022049998685,1.0003829994932263
PaCtg0124g25655-t1_25655,1.000566895640377,1.0004690853227112,1.0005726861914217,1.0002998604189555,1.0001693682854964,1.000702944191836
PaChr3g12707-t1_12707,1.0005825341408012,1.000523811943694,1.0006078682782669,1.0002175978261447,1.000277413571072,1.000434377474025
PaChr4g15204-t1_15204,1.0006802747684524,1.0004964486332026,1.0006430503651118,1.0005784917817016,1.0004000595709142,1.0003549751400633
PaCtg0242g26198-t1_26198,1.0006646362680283,1.0005120848106264,1.0006430503651118,1.0005784917817016,1.0008030392846818,1.000812706241724
PaCtg1960g35781-t1_35781,1.0005082512637864,1.000691900850999,1.0006547777273935,1.0008863130967356,1.000443861713715,1.0004997676314051
PaChr11g06238-t1_6238,1.0006607266429222,1.0006019928308127,1.000686050693478,1.0003317040032693,1.0003883789995005,1.0007543221726347
PaChr3g12471-t1_12471,1.0006177207667557,1.0008208993147445,1.0007740059105905,1.0029508388130834,1.0019302144260898,1.0027347097961463
PaChr5g17145-t1_17145,1.0007037325190888,1.0008326264478122,1.0008228699200976,1.0025182967928203,1.0024149581397521,1.00251518569637
PaCtg1160g32022-t1_32022,1.000719371019513,1.000848262625236,1.0008385064031398,1.0854575657702699,1.0089151961313947,1.0303083379456748
PaChr10g04768-t1_4768,1.0008562078982246,1.0007270822502023,1.0008463246446608,1.0009553075294155,1.0019360547117964,1.0014082237464357
PaChr3g12552-t1_12552,1.0008562078982246,1.0007270822502023,1.0008463246446608,1.0009553075294155,1.0019360547117964,1.0014082237464357
PaChr5g17316-t1_17316,1.000961767776088,1.000644992318728,1.0008580520069426,1.0006315644222248,1.0005752681421174,1.000889773212922
PaChr3g13082-t1_13082,1.001047779528421,1.0006098109195245,1.0008834612918862,1.000429888388237,1.000563587570704,1.0002662313550477
PaChr6g19653-t1_19653,1.0007701961458915,1.0009303525567104,1.0009049614560692,1.001342737805234,1.0016820022835518,1.0030686666713375
PaCtg0460g27401-t1_27401,1.0011533394062844,1.0005629023872533,1.0009127796975903,1.0011941344117694,1.000925685284524,1.0013101385103655
PaChr7g20881-t1_20881,1.000981315901618,1.000789626959897,1.0009401435429144,1.0015709501594834,1.0008468414274825,1.0016908026408282
PaChr1g00075-t1_75,1.0008835752739669,1.0008873530687952,1.0009401435429144,1.0003370112673216,1.0004088199994743,1.000406353120862
PaChr1g02622-t1_2622,1.0009695870263,1.0008169902703885,1.0009479617844355,1.0008491622483693,1.0009724075701782,1.0016954733663554
PaChr6g19404-t1_19404,1.0008679367735427,1.0009303525567104,1.0009538254655763,1.0038265373817143,1.0054227052787421,1.0116978320827466
PaChr5g15887-t1_15887,1.0010790565292693,1.0008912621131512,1.0010398261223086,1.015969557533396,1.0085764595604017,1.0063755403445596
PaChr8g22345-t1_22345,1.0010165025275726,1.0009928972664053,1.0010593717261114,1.0014674585104633,1.001022049998686,1.0012354069019311
PaCtg0940g30727-t1_30727,1.001133791280754,1.0008795349800834,1.0010613262864916,1.0008305868241862,1.0011680571413553,1.0005254566218045
PaChr2g09933-t1_9933,1.0011728875318147,1.0008912621131512,1.0010867355714352,1.0008624304085,1.0010921334271672,1.0003643165911178
PaChr1g02796-t1_2796,1.0011807067820266,1.0009147163792866,1.0011023720544774,1.0005015364529433,1.000324135856726,1.0008243830555419
PaChr5g16021-t1_16021,1.0010595084037393,1.0011531680849983,1.0011610088658858,1.0004856146607863,1.000654111999159,1.0011746874700782
PaChr1g00203-t1_203,1.0010595084037393,1.0011531680849983,1.0011610088658858,1.0004856146607863,1.000654111999159,1.0011746874700782
PaChr1g00513-t1_513,1.0011064239050118,1.0011258047745069,1.0011707816677873,1.0007483242313755,1.0007942788561215,1.0005091090824594
PaChr5g16891-t1_16891,1.0013058147854201,1.0009694430002698,1.0011922818319703,1.0012445534202663,1.001398748426773,1.000780011163034
PaChr10g04783-t1_4783,1.0013253629109504,1.0009772610889816,1.0012059637546322,1.0010083801699385,1.000835160856069,1.00096684018412
PaChr1g00788-t1_788,1.0012276222832992,1.0011101685970831,1.0012235547980548,1.000843854984317,1.000735875999054,1.000763663623689
PaChr3g12369-t1_12369,1.0013253629109504,1.0010945324196594,1.0012646005660406,1.0004192738601323,1.000548986856437,1.0003829994932263
PaChr4g14640-t1_14640,1.001294085910102,1.0011805313954898,1.0012919644113645,1.009086036057552,1.0029727054247493,1.0044815611433002
PaCtg1007g31151-t1_31151,1.001446561289238,1.0010867143309474,1.0013212828170688,1.001013687433991,1.000978247855885,1.0005044383569321
PaChr5g17315-t1_17315,1.0013800976624352,1.0012313489721167,1.0013603740246744,1.0006899443268,1.0010892132843139,1.0013101385103655
PaChr1g00987-t1_987,1.001532573041571,1.0011492590406423,1.0013955561115193,1.0009500002653633,1.000835160856069,1.0006188711323474
PaChr1g02461-t1_2461,1.0013879169126472,1.0013486203027946,1.0014229199568432,1.0009022348888925,1.0008234802846554,1.0010228888904458
PaChr6g19490-t1_19490,1.001223712658193,1.0016183443633535,1.0014756930871107,1.000618296262094,1.0006482717134522,1.000455395738897
PaCtg0119g25590-t1_25590,1.0014074650381775,1.0014815278108962,1.0014991478116742,1.000987310331651,1.0009344457130842,1.0007940233396155
PaCtg3343g39382-t1_39382,1.0016576810449647,1.0012899846374557,1.0015284662173785,1.0006793297986956,1.0010278902843928,1.0004764140037694
PaChr6g19492-t1_19492,1.0016224944190102,1.0015167092100994,1.001624239676012,1.0072842199117933,1.004383134422936,1.0080219710928797
PaChr3g13554-t1_13554,1.0014973864156167,1.001696525250472,1.0016516035213359,1.0010641064424879,1.0020440999973719,1.0023867407443736
PaChr3g13620-t1_13620,1.0017358735470856,1.0014776187665402,1.0016613763232374,1.0012259779960833,1.0011330154271147,1.0010742668712445
PaChr9g23909-t1_23909,1.0013957361628594,1.0018216146698617,1.0016633308836176,1.0013108942209201,1.0017842072834202,1.0013428335890555
PaCtg3936g40424-t1_40424,1.0019157163019639,1.0013056208148794,1.0016652854439978,1.0010083801699385,1.0010570917129265,1.0002989264337376
PaChr2g08157-t1_8157,1.0016224944190102,1.0016926162061162,1.0017121948931247,1.0007987432398724,1.0015009534266415,1.0006772552014367
PaChr3g13470-t1_13470,1.0015482115419951,1.00179425135937,1.0017258768157866,1.0011596371954294,1.001045411141513,1.0011910350094233
PaChr6g19774-t1_19774,1.0016224944190102,1.0017356156940314,1.0017336950573077,1.001048184650331,1.0012673419983704,1.0018752962991506
PaChr5g17170-t1_17170,1.0015873077930557,1.0017825242263023,1.0017395587384486,1.0012870115326848,1.001179737712769,1.0007776758002704
PaChr1g01476-t1_1476,1.001845343050055,1.0015440725205909,1.0017493315403498,1.0010375701222263,1.0018396899976347,1.001373193304982
PaChr2g09673-t1_9673,1.001860981550479,1.001536254431879,1.0017532406611105,1.0015603356313787,1.0018484504261949,1.0017188269939912
PaCtg3522g39738-t1_39738,1.0017319639219795,1.0016847981174042,1.0017630134630118,1.0010932963947756,1.0014191894267468,1.0015133150707967
PaCtg1293g32798-t1_32798,1.001927445177282,1.0014971639883197,1.0017669225837724,1.0003051676830077,1.0004497019994218,1.000165810756214
PaCtg0482g27590-t1_27590,1.0020760109313118,1.0014698006778282,1.001827513955561,1.0020220676039295,1.0019039331404092,1.0015553516005409
PaChr5g15650-t1_15650,1.001849252675161,1.0017317066496754,1.0018451049989836,1.0013851959176525,1.0015622764265628,1.001137321665861
PaChr5g17970-t1_17970,1.0020369146802512,1.00158316296415,1.0018646506027864,1.0008491622483693,1.0008848032845765,1.001104626587171
PaChr3g13507-t1_13507,1.001837523799843,1.0019310679118276,1.001938923897237,1.0006687152705909,1.000692073856253,1.0014105591091993
PaChr9g24745-t1_24745,1.002181570809175,1.0018997955569802,1.0020952887276593,1.0013851959176525,1.0014571512838408,1.0012120532742954
PaChr5g17506-t1_17506,1.002091649431736,1.0019936126215223,1.0020972432880395,1.0016638272803988,1.0020791417116124,1.0013148092358928
PaCtg0242g26194-t1_26194,1.0020525531806754,1.0020483392425055,1.0021050615295608,1.0016770954405294,1.0019564957117701,1.001027559615973
PaCtg0497g27686-t1_27686,1.0020251858049332,1.0020796115973527,1.002107016089941,1.0202312905673996,1.008646542988883,1.0263148676199618
PaChr2g10735-t1_10735,1.0019196259270697,1.0021890648393188,1.0021089706503212,1.008396091730752,1.0061848625634766,1.0086478483135177
PaChr1g00189-t1_189,1.001857071925373,1.0023571537466236,1.0021617437805888,1.002303352598702,1.003112872281712,1.0016557721993746
PaChr4g15266-t1_15266,1.0022441248108718,1.0019857945328106,1.00216956202211,1.0044660627000175,1.0049613227079068,1.0030009411511938
PaChr9g24293-t1_24293,1.0019821799287667,1.0022633366820812,1.0021773802636311,1.0010216483300693,1.00123230028413,1.0013755286677457
PaChr10g04201-t1_4201,1.002013456929615,1.0022555185933695,1.0021891076259128,1.000979190217651,1.001165136998502,1.0011816935583688
PaChr8g23110-t1_23110,1.0026077199457344,1.0016847981174042,1.0022008349881943,1.000411312964054,1.0003737782852336,1.0002078472859581
PaCtg2081g36244-t1_36244,1.0021385649330086,1.0021929738836746,1.0022203805919971,1.0016558663843202,1.0014775922838144,1.0016837965525376
PaChr3g11454-t1_11454,1.0021111975572663,1.0023376085248439,1.0022790174034055,1.001496648462751,1.0013140642840248,1.0005698285143123
PaChr4g15571-t1_15571,1.0022441248108718,1.0022985180812847,1.0023259268525322,1.001685056336608,1.0018396899976347,1.0018799670246779
PaChr10g03832-t1_3832,1.0021893900593872,1.0023688808796913,1.0023337450940535,1.000859776776474,1.00106001185578,1.0006772552014367
PaCtg0266g26310-t1_26310,1.0019704510534484,1.0025877873636233,1.0023337450940535,1.0011675980915078,1.001270262141224,1.0011560045679695
PaChr4g15093-t1_15093,1.0021268360576905,1.0025369697869961,1.002386518224321,1.0015815646875879,1.002157985568654,1.0011630106562603
PaChr3g12472-t1_12472,1.0020369146802512,1.0026346958958943,1.0023904273450814,1.0109488857399123,1.0079019065612689,1.0112751314225397
PaChr7g21744-t1_21744,1.0022050285598114,1.0025721511861996,1.002443200475349,1.0149611773634575,1.0107694868432964,1.0069453688588716
PaChr7g21596-t1_21596,1.0023262269380988,1.0024666069885895,1.0024510187168703,1.0016001401117711,1.0016498807121643,1.0018309244066428
PaChr3g13711-t1_13711,1.002494340817659,1.0024001532345388,1.0025018372867573,1.0028181572117758,1.0022923121399099,1.001648766111084
PaCtg5041g41920-t1_41920,1.0025490755691437,1.0023962441901828,1.002527246571701,1.0330960986301951,1.0186859941188322,1.0142130177791167
PaCtg1124g31771-t1_31771,1.0024669734419167,1.0025056974321487,1.002540928494363,1.001979609491511,1.001924374140383,1.0017818817886077
PaChr8g21982-t1_21982,1.0029517669550667,1.0020287940207258,1.0025448376151236,1.0028871516444557,1.002993146424723,1.0012120532742954
PaCtg0662g28948-t1_28948,1.0026311776963708,1.0023571537466236,1.0025487467358842,1.0016611736483725,1.0014775922838144,1.0014362480995986
PaChr2g10299-t1_10299,1.0024005098151139,1.0026698772950977,1.00258979250387,1.005628353527473,1.005413944850182,1.0048692313620537
PaChr2g08930-t1_8930,1.0026702739474311,1.0024118803676065,1.002595656185011,1.0011118718189587,1.0012907031411977,1.0006352186716925
PaChr5g17161-t1_17161,1.0024787023172348,1.0026268778071825,1.0026073835472924,1.0039751407751791,1.00372318213807,1.0047781522142742
PaCtg0266g26309-t1_26309,1.0024396060661742,1.0026776953838095,1.0026132472284333,1.0009208103130756,1.001226459998423,1.001303132422075
PaCtg2225g36737-t1_36737,1.0027523760746582,1.002388426101471,1.002624974590715,1.001515223886934,1.0019272942832362,1.0013171445986562
PaChr8g21925-t1_21925,1.002654635447007,1.002490061254725,1.0026269291510952,1.003030447773868,1.002774135710719,1.0013358275007649
PaChr8g23534-t1_23534,1.0026702739474311,1.0024822431660132,1.0026308382718558,1.0016399445921633,1.0020499402830787,1.0014572663644707
PaChr10g04153-t1_4153,1.002814930076355,1.0023571537466236,1.0026406110737573,1.003011872349685,1.0030807507103248,1.0032438188786055
PaCtg1811g35240-t1_35240,1.0028774840780517,1.0022946090369287,1.0026406110737573,1.0016638272803988,1.0019564957117701,1.0023984175581915
PaChr3g11764-t1_11764,1.0027601953248704,1.0024509708111657,1.0026601566775601,1.0017248608170002,1.0022017877114549,1.0026109355696768
PaChr9g25334-t1_25334,1.0027836530755065,1.0025369697869961,1.0027148843682079,1.0019398050111188,1.0018484504261949,1.0018145768672977
PaChr9g24494-t1_24494,1.0026702739474311,1.0027246039160806,1.0027520210154333,1.0017938552496803,1.0019681762831838,1.001055583969136
PaChr2g08214-t1_8214,1.0024787023172348,1.0029591465774361,1.0027735211796163,1.001892039634648,1.0021112632829998,1.001433912736835
PaChr9g24859-t1_24859,1.0027875627006126,1.002654241117674,1.0027754757399965,1.0022555872222312,1.002572645853835,1.0031177092893726
PaCtg3123g38909-t1_38909,1.0026898220729614,1.002802784803199,1.0028008850249401,1.0017434362411834,1.0018367698547812,1.0017211623567548
PaChr11g05673-t1_5673,1.0035851262222466,1.001911522690048,1.0028028395853203,1.0031206712627574,1.0019010129975559,1.0002709020805747
PaChr7g20925-t1_20925,1.0027562856997643,1.0027754214927076,1.002820430628743,1.0013560059653648,1.001308223998318,1.000983187723465
PaCtg3468g39635-t1_39635,1.0027797434504004,1.0027519672265721,1.002820430628743,1.0020247212359557,1.0023653157112444,1.0017001440918825
PaCtg0470g27520-t1_27520,1.0026311776963708,1.0030060551097073,1.0028732037590105,1.0023325425509895,1.001895172711849,1.0024147650975364
PaChr7g20346-t1_20346,1.0027836530755065,1.0028966018677414,1.0028947039231935,1.002512989528768,1.0028442191392002,1.001978052260748
PaChr9g24971-t1_24971,1.0029439477048545,1.0027832395814196,1.002918158647757,1.0020008385477204,1.0022280689971352,1.0019687108096937
PaChr12g07641-t1_7641,1.0025608044444618,1.003181962105724,1.002925976889278,1.0013745813895478,1.0017579259977398,1.0016160710323938
PaChr1g03131-t1_3131,1.002646816196795,1.003174144017012,1.0029650680968836,1.0018628496823603,1.0020733014259058,1.0014082237464357
PaChr7g20735-t1_20735,1.0031707059610053,1.0026855134725214,1.0029826591403062,1.002924302492822,1.003390285852784,1.0008851024873948
PaChr3g12473-t1_12473,1.0027601953248704,1.0031897801944358,1.0030295685894328,1.0035744423392297,1.0029814658533094,1.003355916291257
PaChr11g06621-t1_6621,1.0033466390907775,1.002654241117674,1.0030549778743765,1.0004723465006555,1.0004643027136888,1.0004110238463892
PaChr5g16641-t1_16641,1.0026702739474311,1.003389141456588,1.0030842962800806,1.001446229454254,1.002496722139647,1.0014969675314516
PaChr2g10471-t1_10471,1.0031120615844147,1.002963055621792,1.0030921145216019,1.0035346378588375,1.004888319136572,1.0017888878768983
PaCtg0715g29349-t1_29349,1.0036789572247917,1.0024548798555217,1.003121432927306,1.0016240228000064,1.0015213944266153,1.001027559615973
PaChr6g19150-t1_19150,1.0027054605733856,1.003447777121927,1.0031312057292074,1.0010455310183048,1.0014542311409873,1.0011186387637525
PaChr7g21718-t1_21718,1.003291904339293,1.002865329512894,1.0031331602895877,1.001634637328111,1.001270262141224,1.0021999117232876
PaChr2g10543-t1_10543,1.0032567177133385,1.0030334184201988,1.0031996153425171,1.0014329612941233,1.001571036855123,1.0008967793012127
PaChr4g15355-t1_15355,1.0029165803291122,1.0034086866783678,1.0032172063859397,1.0026085202817097,1.002639809139463,1.004037842218221
PaChr7g21483-t1_21483,1.0031550674605811,1.0031936892387918,1.0032289337482214,1.002337849815042,1.002271871139936,1.0018986499267863
PaChr4g14889-t1_14889,1.003221531087384,1.003131144529097,1.0032308883086016,1.0030065650856328,1.0038516684236192,1.0030032765139574
PaChr12g07523-t1_7523,1.0035147529703377,1.002970873710504,1.003297343361531,1.0060715100758408,1.0047802738509968,1.0059131385173716
PaChr3g13475-t1_13475,1.0032410792129143,1.0032484158597748,1.0032992979219113,1.0022768162784403,1.0024120379968988,1.0021321862031438
PaChr2g10424-t1_10424,1.0035303914707618,1.0030021460653513,1.0033207980860945,1.0024705314163496,1.003991835280582,1.0017725403375535
PaCtg0151g25787-t1_25787,1.003475656719277,1.0030568726863343,1.0033207980860945,1.0025846375934742,1.0019915374260109,1.0022069178115782
PaChr7g21372-t1_21372,1.0030143209567635,1.0035220489646897,1.0033227526464747,1.0032321238078559,1.0030924312817382,1.001401217658145
PaChr3g11555-t1_11555,1.0030964230839905,1.0035337760977574,1.0033696620956014,1.001907961426805,1.0029201428533883,1.0032414835158419
PaChr12g07416-t1_7416,1.0032371695878082,1.0034165047670796,1.0033813894578831,1.0391039215374083,1.0244474359685676,1.0352196058374727
PaChr1g03595-t1_3595,1.0034717470941712,1.0031858711500798,1.0033833440182633,1.001979609491511,1.0021141834258531,1.001461937089998
PaChr5g18204-t1_18204,1.0032840850890807,1.003389141456588,1.0033911622597844,1.0024519559921665,1.002563885425275,1.0021508691052525
PaChr2g08745-t1_8745,1.0030455979576118,1.003666683605859,1.0034107078635872,1.001963687699354,1.0022280689971352,1.001279778794439
PaChr11g05339-t1_5339,1.0034013738422622,1.0033617781460966,1.0034361171485309,1.001515223886934,1.0018601309976083,1.0016160710323938
PaChr11g06166-t1_6166,1.0030182305818696,1.0037565916260451,1.0034419808296717,1.0019212295869357,1.0027770558535722,1.001405888383672
PaChr5g18146-t1_18146,1.0041481122375175,1.0026307868515385,1.003443935390052,1.0025182967928203,1.0018367698547812,1.001840265857697
PaChr8g22215-t1_22215,1.003944811732003,1.0028536023798262,1.0034537081919535,1.004320112938579,1.005676757706987,1.0022769786944856
PaCtg1491g33814-t1_33814,1.0033583679660958,1.0034634132993507,1.0034654355542352,1.001515223886934,1.0027770558535722,1.0007333039077626
PaChr5g18230-t1_18230,1.003291904339293,1.0035845936743844,1.003492799399559,1.0044023755313898,1.004324731565868,1.002956569258686
PaChr12g08034-t1_8034,1.0030846942086724,1.0038035001583163,1.0034986630807,1.0022582408542573,1.00389547056642,1.0020037412511473
PaChr7g20641-t1_20641,1.0034326508431106,1.0034790494767745,1.0035103904429816,1.0012631288444493,1.0017053634263788,1.0010859436850623
PaCtg3573g39828-t1_39828,1.0036906861001098,1.0033187786581814,1.0035592544524885,1.0020114530758248,1.00212878414012,1.0024918320687344
PaChr4g14379-t1_14379,1.003628132098413,1.0035142308759777,1.003625709505418,1.0024891068405326,1.002511322853914,1.0025198564218973
PaChr12g08016-t1_8016,1.0034834759694893,1.003721410226842,1.0036569824715025,1.001700978128765,1.0021667459972141,1.0006282125834016
PaChr3g13351-t1_13351,1.004019094609018,1.0032171435049273,1.0036726189545446,1.0028606153241943,1.003074910424618,1.0024684784410987
PaCtg1084g31549-t1_31549,1.0043162261170777,1.0029552375330804,1.0036902099979672,1.004696928686293,1.0037085814238031,1.0017748757003169
PaChr7g21190-t1_21190,1.0042419432400627,1.0032210525492833,1.003785983456601,1.0021945536856296,1.002181346711481,1.0010719315084808
PaChr3g11729-t1_11729,1.0037493304767007,1.0037331373599097,1.0037957562585023,1.0107604778660553,1.0088918349885676,1.0159598691262708
PaChr8g23587-t1_23587,1.004109015986457,1.0034595042549947,1.0038387565868685,1.0033117327686405,1.0033873657099304,1.0022312522915748
PaChr3g12841-t1_12841,1.0034991144699135,1.0040966784850107,1.0038524385095304,1.0024731850483757,1.0019360547117964,1.0006118650440567
PaChr10g04971-t1_4971,1.003776697852443,1.003976905365945,1.0038602567510515,1.0020326821320342,1.0037786648522846,1.0015693637771224
PaChr5g17084-t1_17084,1.0037649689771249,1.0038816810454347,1.003877847794474,1.0063899459189793,1.003985994994875,1.0025945880303317
PaChr4g14521-t1_14521,1.0037219631009582,1.0040145885535363,1.0039228026832205,1.0029614533411881,1.0039597137091947,1.0026623135504753
PaChr7g20613-t1_20613,1.003788426727761,1.0040419518640278,1.0039697121323472,1.0017752798254973,1.002578486139542,1.0015903820419945
PaChr4g15325-t1_15325,1.0032528080882324,1.0045931271182134,1.0039775303738683,1.0134379925804449,1.0085530984175746,1.0126833551689751
PaCtg0728g29416-t1_29416,1.0046524538761978,1.003240597771063,1.0040009850984317,1.0021043301967403,1.002000297854571,1.0014362480995986
PaCtg0326g26672-t1_26672,1.0040933774860328,1.0038074092026723,1.0040048942191921,1.0022768162784403,1.0021988675686013,1.002510514970843
PaChr4g14696-t1_14696,1.0041872084885781,1.0037565916260451,1.0040263943833752,1.002751816411122,1.0029756255676028,1.0051167798149927
PaChr9g24177-t1_24177,1.0037923363528671,1.0041787684164851,1.0040400763060373,1.0045642470849852,1.0038078662808183,1.004740786410057
PaCtg2476g37435-t1_37435,1.004109015986457,1.0038973172228585,1.0040576673494597,1.030630874477898,1.018429021547734,1.0249837108447242
PaCtg0968g30909-t1_30909,1.003460018218853,1.0045735818964339,1.0040713492721216,1.0021759782614466,1.0037115015666567,1.0028374657577435
PaChr10g04638-t1_4638,1.0035499395962921,1.0044836738762475,1.0040713492721216,1.0024041906156957,1.0024003574254852,1.0020761374968181
PaCtg5114g42015-t1_42015,1.0039291732315787,1.0041084056180785,1.004073303832502,1.0031365930549143,1.003729022423777,1.0023400334891022
PaChr7g21207-t1_21207,1.0038001556030791,1.00424131312618,1.0040752583928823,1.0018840787385694,1.003939272709221,1.0036174769207775
PaCtg0555g28073-t1_28073,1.0039018058558364,1.0041709503277734,1.0040908948759244,1.0041449732248529,1.005384743421648,1.0083909584095245
PaChr9g24025-t1_24025,1.0040777389856086,1.0040419518640278,1.0041143496004878,1.0030888276784435,1.0036647792810023,1.0014899614431607
PaCtg0827g30086-t1_30086,1.0046720020017281,1.003451686166283,1.004116304160868,1.006297068798064,1.0044386171371502,1.0045749756538431
PaChr1g01850-t1_1850,1.0043396838677139,1.0038621358236552,1.0041553953684736,1.0047022359503452,1.005533670707171,1.006536680375246
PaCtg2393g37202-t1_37202,1.0041715699881537,1.00403022473096,1.0041553953684736,1.001979609491511,1.0018367698547812,1.001324150686947
PaChr10g05066-t1_5066,1.0043396838677139,1.003866044868011,1.0041573499288539,1.0014939948307249,1.0019389748546499,1.0010976204988802
PaChr2g08805-t1_8805,1.0043279549923958,1.0039168624446382,1.0041768955326567,1.0023882688235388,1.0026865314251172,1.0019383510937672
PaChr11g05978-t1_5978,1.0038822577303061,1.0044172201221968,1.0042042593779807,1.0030384086699466,1.0040414777090896,1.0056796022410142
PaCtg0347g26805-t1_26805,1.003784517102655,1.0045188552754507,1.004206213938361,1.0037734647411913,1.0031946362816069,1.0019126621033678
PaChr4g15140-t1_15140,1.0040777389856086,1.0042334950374683,1.0042101230591216,1.003630168611779,1.0051628125647907,1.0052195357765898
PaChr5g16759-t1_16759,1.0038157941035033,1.0043721488407729,1.0042472597063468,1.0113655059680184,1.0159147785509666,1.010322303415001
PaCtg1502g33862-t1_33862,1.0043631416183503,1.0041592231947056,1.0043156693196567,1.0022608944862834,1.002631048710903,1.0024871613432074
PaChr1g02430-t1_2430,1.0048088388804397,1.0037917730252486,1.0043547605272622,1.0034736043222359,1.0049496421364932,1.0016674490131925
PaChr2g11128-t1_11128,1.003847071104352,1.0048315788239248,1.0043938517348678,1.0022157827418388,1.0035684145668406,1.0038136473929178
PaCtg1027g31270-t1_31270,1.004433514870259,1.0042882216584512,1.0044153518990508,1.0022821235424926,1.002721573139358,1.0033302273008577
PaChr2g10849-t1_10849,1.0042849491162291,1.0044641286544678,1.0044290338217128,1.0018442742581772,1.002744934282185,1.002169552007361
PaChr3g11967-t1_11967,1.0045703517489708,1.0042139498156886,1.0044466248651354,1.0027995817875928,1.0026631702822901,1.0012937909710204
PaChr2g08871-t1_8871,1.0042302143647446,1.0045579457190101,1.0044485794255156,1.0039671798791006,1.0045700235655528,1.0035614282144518
PaChr4g15196-t1_15196,1.0048205677557578,1.0041044965737227,1.0045169890388252,1.0114663439850122,1.0050430867078017,1.0011723521073146
PaChr3g13214-t1_13214,1.0043162261170777,1.004612672339993,1.0045189435992057,1.0031737439032804,1.002969785281896,1.002631953834549
PaChr9g23998-t1_23998,1.0046876405021523,1.0042843126140952,1.0045404437633887,1.0026217884418405,1.00265440985373,1.0036992146175026
PaChr4g15457-t1_15457,1.0040073657336999,1.0050113948642976,1.0045638984879521,1.0058194150333561,1.005819844706803,1.0061490101564927
PaCtg3463g39618-t1_39618,1.0044882496217438,1.0045853090295016,1.004591262333276,1.0210724919196905,1.018878723547156,1.015184528688764
PaCtg1643g34582-t1_34582,1.0044882496217438,1.0045853090295016,1.004591262333276,1.0210724919196905,1.0195097956192016,1.015184528688764
PaChr3g12790-t1_12790,1.0044882496217438,1.0045970361625693,1.0045971260144169,1.00674818624251,1.0066608458485788,1.014936980235825
PaChr1g00228-t1_228,1.0045351651230163,1.0045813999851456,1.004612762497459,1.0023458107111203,1.002616447996636,1.0032391481530785
PaChr8g23777-t1_23777,1.0046720020017281,1.0044680376988238,1.0046244898597407,1.0039645262470744,1.0040093561377021,1.0020457777808915
