id,T0_1,T0_2,T0_3,T6_1,T6_2,T6_3
XP_044488259.1,26856271.18,5189364.623,10445990.66,14767953.51,7835117.877,6474599.32
XP_044487762.1,422696878.1,325147598.9,258214973.3,167924036.5,205659611.1,310960363.9
XP_044483904.1,17718015.81,18048379.8,13145743.34,14690129.79,10190460.45,13430614.71
XP_044478601.1,32112011.56,34132877.11,32265751.46,121029217.6,129655166.2,77081160.06
XP_044468945.1,122433577.30000001,54091530.23,72236688.57,114915538.6,70835171.56,90562589.73999998
XP_044504420.1,18740725.4,26159013.35,19632853.57,24969937.04,18980623.57,34201447.61
XP_044494920.1,21954047.62,11536268.16,10161412.25,26366815.75,576417.4438000005,8033894.938999999
XP_044491705.1,14472015.42,6978200.3440000005,5623054.271,11097773.25,2789316.447999999,12109038.58
XP_044507490.1,9420820.982,8024024.57,15192701.51,6527674.241999999,15379307.29,25242085.38
XP_044465994.1,35918923.13,38012788.73,24740763.82,61107640.02,51710080.32000001,29712796.97
XP_044465588.1,4474584.550000001,4061480.6750000007,2526848.9509999994,3415742.607999999,2359623.041000001,3350312.9800000004
XP_044478018.1,1165208.1380000003,1434480.5010000002,921075.4530999996,1452597.5500000007,672783.0635000002,2631978.774
XP_044474185.1,7527979.533,6270623.841,6631246.297,9238395.626,12925432.43,25505838.66
XP_044467335.1,13854499.92,18848308.62,9055092.031,8285256.173999999,12992011.32,14467740.61
XP_044479276.1,31431527.48,19702670.7,9428730.501,20955757.31,23678212.43,10284994.95
XP_044508168.1,53390519.69,20814821.94,41030353.42,65066961.3,28541364.74,47921177.74
XP_044492541.1,5816545.316,8061428.264,5867378.598000001,3608775.546,10110072.0,6885929.883000001
XP_044461692.1,40548856.72999999,24459343.79,17959464.6,37028420.64,25489845.13,18046011.3
XP_044471612.1,52092177.0,34015679.32,45795000.15,30164427.28,14893782.15,56002896.76
XP_044475454.1,4338636.488,2460897.3959999997,2110692.1799999997,7004444.993000001,1483150.9269999992,9272539.363
XP_044468342.1,73050063.31,73250432.14,99805111.91,69189820.34,140809695.5,109920140.1
XP_044481600.1,9531490.804,20949665.47,13901659.0,21491181.26,10856354.79,16063050.09
XP_044465138.1,3439151.205,4924591.6620000005,1331777.6500000004,3082038.387,2303035.0639999993,1911074.961000001
XP_044471232.1,2022846.6610000003,82272.31128999963,523253.08480000123,2798669.898,114686.17449999973,665559.6180000007
XP_044511061.1,10674456.44,24372737.07,17124399.58,19306797.75,16675252.84,17294501.12
XP_044495234.1,103747581.20000002,295018480.6,281025935.7,83834791.46,85263668.21,164824949.1
XP_044506258.1,34322958.17,20245315.67,19139924.69,39433747.33,18631059.5,22833636.07
XP_044501266.1,48382943.95,39327322.58,22376689.91,13869141.42,14878328.31,40734955.99
XP_044505247.1,19798257.51,16856929.48,13818870.23,22961374.98,21740931.27,21309832.65
XP_044479077.1,11112857.24,12793059.5,12805332.46,9225843.72,10158667.93,20190555.47
XP_044501405.1,6540157.206,9148038.454,4518784.925999999,5247019.09,3953759.308,5326370.677999999
XP_044490257.1,27732028.79,17888258.82,33001609.68,10566468.32,9156068.43,7944682.581
XP_044494489.1,26494891.45,17986631.66,17537156.28,22282851.91,24414793.93,59937680.05
XP_044462981.1,4089068.2479999997,1566456.0270000007,3776667.9969999995,3149807.017000001,4885768.131000001,9457358.822
XP_044460645.1,9245034.906,7254795.872000001,6979834.302999999,12542340.37,8456684.834,16651165.65
XP_044492242.1,151543380.2,66999362.95,79603765.58,70719535.07,42113176.29,71769584.38
XP_044512186.1,17438867.12,18759460.48,25912697.69,37137634.32,20356067.07,51261869.05
XP_044487027.1,1649091.2200000007,6235403.35,457060.59600000083,2004621.7170000002,1267361.9389999993,2599189.41
XP_044462982.1,19012195.03,15383603.82,14518285.82,20854274.4,7561477.848000001,24532151.82
XP_044512394.1,274441629.3,204724004.7,310097351.8,276664484.4,245884426.2,243500477.0
XP_044470180.1,41926124.58,40399593.85,47702807.17,39366786.86,34532546.35,72226536.31
XP_044505135.1,537567.2507000007,3138939.188000001,3723723.5710000005,2507962.7689999994,3209688.664000001,1804997.495000001
XP_044465219.1,84609798.42,28189219.14,53101383.32000001,15151989.5,22116827.04,47763886.49
XP_044491702.1,1429458038.0,488217652.4,356800847.3,307838941.5,224386415.7,491355879.0
XP_044469085.1,126108063.6,99465045.16,146090234.8,62965230.94,98034203.3,137854633.4
XP_044504405.1,7815641.729,31949822.34,29196528.25,17703807.41,30784802.64,40127397.2
XP_044487065.1,39084741.69,31723704.06,24260307.09,25738289.24,23395121.35,21937643.08
XP_044500985.1,2842367.118999999,1399060.5350000001,4274491.623,5263345.289000001,1889472.0690000001,2154890.5250000022
XP_044487990.1,7921783.419,4970443.734000001,5069870.15,5797351.99,8570375.139,6703930.949000001
XP_044505071.1,21908382.51,31298240.18,21614111.04,12415940.85,7505846.412999999,25189536.94
XP_044493272.1,9112371.626,6989401.197000001,6606377.951000001,7352885.116999999,7578936.397,8708506.241
XP_044500157.1,826742.6185000017,664990.8379000016,205243.82559999824,319801.67770000175,1328402.8900000006,6537338.319
XP_044464137.1,10559844.18,4983027.582,6255680.960000001,1408584.0250000004,3857858.5069999993,3053608.2860000003
XP_044469206.1,5257446.361,4221985.776999999,4848743.227,3874744.9010000005,6497796.778000001,5045090.517000001
XP_044508248.1,924988.3478000015,1176921.743999999,962481.7135999985,661179.6347999983,1561760.7359999996,299492.25189999864
XP_044472626.1,57069404.87,11289333.23,94918748.51,59716517.61,47469998.28,50447658.370000005
XP_044499172.1,821372.6596999988,460797.99010000005,1409188.0730000008,515952.0195000004,478591.78720000014,745360.9395999983
XP_044497926.1,13944167.02,8581118.755,9414392.837,7937498.907,10362492.1,9236560.107
XP_044470638.1,7592486.394000001,2827302.6329999994,4684489.234000001,5875655.436000001,4538321.734000001,12190932.9
XP_044504389.1,4113494.66,18104240.21,9988871.917,9569893.641,8114926.697999999,12968824.83
XP_044480282.1,88511577.33000001,74740041.35,91891205.2,48585151.03,67088185.27000001,73251121.84
XP_044512316.1,20893799.18,32159082.59,35911221.08,7975767.449999999,9283259.511,29360323.14
XP_044469799.1,202943.61609999835,493866.0628999993,6612.349351998419,593133.2174999975,159453.60170000046,2084572.5920000002
XP_044465701.1,2353326.7569999993,5773365.975,9686124.978,10847824.11,7926603.284,7759779.885
XP_044487075.1,11857587.56,21878598.41,13582424.89,18962365.99,17490874.34,11999282.74
XP_044463896.1,5349774.197999999,10616091.69,7117066.445999999,5571075.9629999995,4620059.346000001,5166900.723000001
XP_044502255.1,19206642.65,24098341.87,19558593.13,22616219.67,18233786.08,28484327.3
XP_044504556.1,6777613.190000001,9731437.582,8900682.846,5568742.408,12664330.25,14487969.36
XP_044465283.1,37868778.24,48294571.7,31718619.41,22042802.02,22088306.56,39244448.59
XP_044468238.1,1297571.7640000004,1472495.3739999998,1683785.5490000006,1722806.5820000004,698218.6862000003,1691195.543999998
XP_044466977.1,11511482.55,8324550.372000001,9234841.597,2377215.647,2006976.017000001,5970393.085999999
XP_044466084.1,29135483.83,22861511.78,30369006.7,22219747.97,15749700.75,30693682.95
XP_044465479.1,1181965.9480000008,695669.9189000018,934033.3944000006,908169.8894999996,1056515.4419999998,3003088.3619999997
XP_044476242.1,31225639.94,40326018.95,41724343.99,25971716.05,23770216.93,21360788.66
XP_044500052.1,26043071.21,32665330.15,19430235.01,25757438.59,16018342.87,32338035.42
XP_044478198.1,7948266.102,2978768.8100000005,3607050.0309999995,2726166.890999999,1980955.1229999997,446066.40949999914
XP_044483430.1,4295561.093,5964027.626,2524221.432,4003343.1040000003,990834.3139999993,3280459.096999999
XP_044504355.1,18722059.99,15380276.57,11312847.23,14963752.03,11133629.35,24011737.59
XP_044482550.1,17704055.62213647,17502986.41975612,17782492.44975778,17120738.92567397,16927526.34599869,17759235.857029054
XP_044498091.1,5543378.999,5237761.894000001,3943813.944,7917800.533,2115993.0089999996,2527567.960000001
XP_044466678.1,4872097.931,1883132.7689999994,2250021.1750000007,2277028.3499999996,2911063.136,5426688.952
XP_044465351.1,394608.38069999963,414970.98580000177,1825493.9700000007,2513935.938000001,489114.7634999994,1072501.511
XP_044488784.1,46986712.76,32036480.49,35587013.19,52495915.45,37983062.3,55898234.58
XP_044493282.1,14659949.59,7842204.589,6777020.468,2939318.6569999997,8771161.007,18951079.03
XP_044474329.1,30596636.16,26247672.84,27029006.02,26386394.52,41322661.34,18924071.05
XP_044500155.1,47245833.31,51616707.75,35373138.07,67366855.23,28829480.07,45331021.75
XP_044466039.1,9104722.435,11672181.18,7069762.381999999,11953728.37,12529610.86,12413506.97
XP_044488882.1,6209125.581,4961183.738,4341247.552999999,5772482.256999999,6531594.769000001,4019541.109000001
XP_044462686.1,6846568.8379999995,5752996.795,8225264.566,7565715.563999999,8126173.280000001,13762535.85
XP_044466834.1,8157637.975,8295427.569,9836389.395,8804994.946,6721979.087000001,3480177.0309999995
XP_044502903.1,4405802.329,1990251.477,3510744.5030000005,2178998.875,1235842.9859999996,3176459.1390000004
XP_044494282.1,98270453.16,66877941.25,95757859.54,139282098.4,122560905.6,76148473.54
XP_044480379.1,31518851.93,14335031.95,42508776.7,8028538.951000001,12094963.21,13313233.07
XP_044504047.1,18485119.0,9722386.973,7769037.911,4985732.009,7251430.096999999,4498520.329
XP_044468711.1,5186627.169,1757415.5329999998,4911267.427999999,9910135.625,6097600.907,8025647.113
XP_044466157.1,24985354.54,19604761.18,16867522.0,14343547.96,15519861.4,18050937.62
XP_044477137.1,22272439.82,39143453.8,28944716.81,19918865.31,25083250.68,41096419.07
XP_044488125.1,8921956.318,7145967.640999999,12923355.37,18219959.13,22783959.77,25635309.18
XP_044461760.1,2219887.3880000003,2069156.6899999995,2023641.3159999996,2295068.7699999996,3438671.875,4611967.870999999
XP_044486692.1,1436205.4179999996,1154501.1659999993,2400971.414999999,3972916.7980000004,4466591.774,1599129.0270000026
XP_044488650.1,1784108.9859999996,500244.63919999823,451341.01740000024,6261372.971000001,3536447.1209999993,2708175.501
XP_044487510.1,3162516.186999999,1834165.6290000007,2635086.653000001,3091482.9969999995,1283250.1260000002,4037355.5779999997
XP_044477415.1,25052787.33,45861676.39,19931926.71,22789431.0,28961501.96,29341003.36
XP_044483348.1,11943404.7,9773963.934,14935511.0,11175079.37,13175932.39,13692073.27
XP_044460657.1,3435048.254999999,2952672.6960000005,1094826.868999999,3300001.0199999996,844934.0627999995,2096566.9930000026
XP_044497358.1,16554242.8,9987382.469,8648678.514,19432603.34,7825357.002,13694606.46
XP_044506250.1,14201033.03,8999158.827,9650338.595,19549211.83,15999221.16,26159052.48
XP_044470676.1,11173041.09,8602233.342,6974639.275,9439474.431,4754790.316,7864661.3440000005
XP_044465751.1,27195569.5,25670086.03,33811376.45,76581996.42,82652804.61,35591774.9
XP_044499522.1,577074.2080000006,682454.3467000015,381565.4004000053,1324038.0500000007,1384709.0470000003,346307.77120000124
XP_044477140.1,10114937.41,10716411.65,6979452.243999999,9545512.497,8959069.653,11022561.83
XP_044490548.1,8844822.142,10506487.33,8370175.552000001,4979336.322000001,8766783.75,10254848.62
XP_044490649.1,18691.51207000017,1005581.1539999992,3382671.7349999994,7771872.362,5145365.976,5881467.416000001
XP_044490280.1,6744795.76,8331378.821,8322668.92,3614336.0189999994,5853748.079,16771323.85
XP_044490876.1,360678.8775999993,637312.5738000013,367185.9615999982,2255023.177000001,2071488.1170000006,107538.67889999971
XP_044478362.1,2202435.4240000006,2719382.6109999996,2223854.671,1731243.1390000004,2431515.7459999993,1989769.5140000004
XP_044490877.1,4115465.9920000006,2851439.5759999994,3443349.5710000005,1246502.2890000008,3291356.7359999996,1053158.7289999984
XP_044506072.1,4079274.909,2174654.9000000004,3748060.022,4275638.646,3828515.5600000005,5563421.214
XP_044469822.1,1505079.6030000001,2509001.3890000004,1382317.0390000008,3693757.653000001,1181716.159,1056772.027999999
XP_044506945.1,1239690.370000001,1716859.0299999993,239839.01330000162,319479.4045000002,344235.11470000073,362542.2133000009
XP_044499872.1,2118229.7310000006,2193691.5069999993,1044204.175999999,4129010.8249999993,1586025.9810000006,3320297.614
XP_044487846.1,4543933.690000001,2805756.5429999996,7924092.045,3865812.2080000006,1810218.3670000006,7866782.085999999
XP_044461456.1,28423223.16,20529272.42,20612621.96,26198867.31,33572466.57,25651098.35
XP_044485969.1,2585802.9110000003,2661606.4680000003,1277150.3739999998,12834157.48,1755157.4110000003,3459755.6630000006
XP_044508165.1,5943406.252,7279757.17,8093760.261,12789744.8,14106281.91,10213187.76
XP_044464389.1,4111428.205,4316422.506000001,6419397.164999999,818402.1519000009,2930651.784,1645451.0209999997
XP_044491450.1,2393917.819,4993716.021,3721191.9580000006,4346096.675000001,834683.8469999991,1994519.8759999983
XP_044467263.1,1421670.7919999994,835942.1866000015,3434990.9910000004,829423.0905000009,2959067.49,3072130.0869999994
XP_044493722.1,36118093.81,51527984.91,46992493.1,48551540.43,34879276.33,61258343.48
XP_044466322.1,12876564.86,19469824.37,17105705.77,8177576.26,8762746.354,20538833.54
XP_044471742.1,1033225.0830000006,1389793.8210000005,1079589.8929999992,808493.9835999999,1838918.7540000007,659958.2829999998
XP_044481581.1,17452841.83,19680504.4,7369700.677999999,18834465.02,18195786.36,24888818.78
XP_044508684.1,31011096.69,6098646.892000001,46472758.17,1770844.7029999997,2203313.8949999996,3616520.5700000003
XP_044486884.1,1872370.7789999992,817171.7493000012,1416191.557,1755257.4820000008,2685007.387,1497525.3480000012
XP_044507414.1,146122276.4,178262922.4,125615955.0,140528824.0,177363953.3,129753680.79999998
XP_044472505.1,5029035.596000001,6853931.252,5326651.997000001,13438800.62,6387454.550000001,10648592.22
XP_044500260.1,12004169.53,9277358.335,15503319.28,10249205.71,8443000.536,10457744.75
XP_044482397.1,15349662.78,11513246.92,13789722.81,21924623.71,17706901.54,11941058.07
XP_044489566.1,4177504.409,3086528.001,2356094.4700000007,3038861.447999999,2887778.960000001,1922746.0950000007
XP_044477343.1,9523008.569,4626656.427999999,8566308.218,8628895.307,5793048.475,10487932.59
XP_044489939.1,1799650.4729999993,3906110.129999999,644702.5672999993,3539572.186999999,1220014.210000001,796547.6589000002
XP_044494952.1,1558365.0539999995,3835773.142999999,15823354.36,6411178.182,17587855.21,20884541.12
XP_044494820.1,12729908.19,8498578.877,10368678.35,9635553.058,9763519.758,12169502.61
XP_044468441.1,24323763.27,14869932.86,12886603.12,22262920.53,13453247.06,36572328.99
XP_044511385.1,10697072.62,4708341.271,6296105.673999999,15283934.1,10487038.9,7058088.059
XP_044481413.1,7185296.308,1634145.2410000004,6908812.011,2319353.6610000003,2351574.5199999996,2336780.186999999
XP_044504808.1,3611908.4279999994,5522993.98,3841342.0600000005,3448946.4069999997,2496592.482000001,6394279.2870000005
XP_044500312.1,16344770.74,17213711.03,16024309.81,31824343.86,10644086.9,18139554.98
XP_044503525.1,7573680.596999999,10649118.83,4716247.747000001,6243099.535,2576789.9189999998,4967592.824999999
XP_044493678.1,8282565.462000001,6462830.129999999,5446777.263,2849026.9849999994,6083506.514,2921202.432
XP_044467439.1,17704055.62213647,17502986.41975612,17782492.44975778,17120738.92567397,16927526.34599869,17759235.857029054
XP_044490164.1,3805422.001,1276582.9690000005,3201645.2650000006,2954748.2760000005,5540192.098999999,3086785.9069999997
XP_044465687.1,9150911.48,10503786.99,28421362.1,7361848.585999999,9877448.686,11510292.1
XP_044471934.1,3389029.1840000004,1593307.9749999996,4009989.4250000007,5091532.9690000005,2944822.857999999,3847785.688000001
XP_044509141.1,16710927.13,9192362.472,8535795.944,16928378.7,13070728.34,14145353.63
XP_044506521.1,9718901.097,6325801.014,2622157.901999999,5768550.066,6004693.01,9595137.533
XP_044504729.1,3085171.8249999993,2187194.993999999,1186865.1909999996,5354807.181,4198600.576000001,10030382.35
XP_044463851.1,1501194.2280000001,892112.6809999999,390130.8271000013,2577274.3249999993,4265240.006000001,5099888.035
XP_044488303.1,2745451.666000001,3335247.984000001,2503351.943,3276482.8269999996,3452485.8269999996,1715858.2459999975
XP_044490019.1,17704055.62213647,17502986.41975612,17782492.44975778,17120738.92567397,16927526.34599869,17759235.857029054
XP_044489240.1,30626071.61,17605731.37,17242968.87,32156738.54,35055552.15,27800765.55
XP_044477092.1,6901318.567,9044381.358,8621822.718,4422847.519000001,5937721.589,2994057.857000001
XP_044463935.1,8397262.629,6774124.074000001,11001591.8,4230335.286,4790297.035,11540389.62
XP_044461626.1,5869019.107000001,2154786.7809999995,2057699.1319999993,2340412.5030000005,1790164.0350000001,525916.4737999998
XP_044503073.1,3040806.5500000007,3050186.887,1507658.477,2501433.8670000006,1234092.7799999993,4840555.218
XP_044464033.1,8810465.932,7534806.142999999,4822504.596999999,5876614.8379999995,4051206.0150000006,3705733.467
XP_044496745.1,364097.2432000004,128797.10909999907,657291.6651000008,3243398.329,3105848.967,3380129.602
XP_044507849.1,6178466.649,4460119.877,2079592.5140000004,4786475.539000001,3058775.1569999997,8981136.587
XP_044466284.1,1290331.3210000005,4036312.102,3056996.9629999995,509388.9178000018,815451.2237,504895.5080999993
XP_044463230.1,4686976.058,3966.9234559983015,992317.306499999,1287571.113,551302.2750000004,830022.8739
XP_044512296.1,1550088.5130000003,1017668.3249999993,1724912.9920000006,463701.80839999765,549694.8066000007,992188.0123999976
XP_044462177.1,2534765.379999999,8889990.437,1130092.7540000007,3185307.023,2640733.620000001,4385083.774
XP_044509353.1,25152575.92,20736706.75,34718564.36,31332902.84,30744864.47,21397520.84
XP_044487882.1,20747126.61,17623600.31,29671660.38,61673319.46,76505432.59,42367020.28
XP_044506310.1,5827212.423999999,3792347.0419999994,5828172.734000001,5374483.99,1365114.4049999993,4886902.941
XP_044483832.1,1934196.9279999994,688651.4618999995,2874477.903999999,4982121.273,979536.3226999994,2922551.8939999994
XP_044473737.1,32190927.82,36110649.13,33094900.84,18972534.88,50620147.34,19707464.06
XP_044504813.1,35401531.12,22044568.32,4706759.921,2757247.7469999995,12189632.85,6246098.374
XP_044470754.1,31852459.32,46604528.74,41856546.27,26551505.53,31274395.9,37205435.65
XP_044480276.1,13455673.69,5859315.151000001,2835972.482999999,17544006.98,9283436.747,13872104.24
XP_044499561.1,62487353.25,115607659.9,66646169.75,95943574.68,101590948.1,77541868.95
XP_044510325.1,317732570.3,401337219.3,316265926.7,247266004.0,274165554.0,204042930.5
XP_044483592.1,114135168.20000002,26110661.42,41374697.8,83414738.13,57025807.18000001,56877696.37
XP_044486913.1,1910292.7280000001,1809129.7640000004,743138.2514000013,788906.3194999993,800676.6000999995,1720799.0099999998
XP_044476268.1,57231072.8,48881940.44,62184346.45,16661420.97,54956001.620000005,57111106.56
XP_044490654.1,202515318.9,244065255.8,116587255.7,132108236.69999999,139019530.4,104796130.79999998
XP_044483006.1,30188602.18,26419923.4,32186041.09,36819643.32,25838855.75,19926726.01
XP_044511656.1,24171329.06,19238020.5,24879202.03,67844938.44,47657597.25,70887853.16
XP_044477718.1,10631743.27,7552535.73,10038371.83,15231007.43,8490148.267,16049424.93
XP_044462590.1,15302869.04,24807084.74,14978058.45,16454628.32,11426456.39,14726869.75
XP_044495608.1,5737710.475,14777823.76,16045316.82,1898092.7709999997,2008804.795,1957966.5020000003
XP_044493389.1,4778127.379999999,8136542.692,5491352.109000001,29235439.46,14723105.35,24448216.27
XP_044503503.1,205413.43769999966,246959.2703000009,79843.97284999862,256840.45450000092,167717.65530000068,1765085.7190000024
XP_044504584.1,6668575.525,9229058.438,3472734.721000001,4871195.515999999,2035342.460000001,14239522.69
XP_044490093.1,589429.7181999981,764148.8763999976,954712.1977000013,8047616.475,2213050.988,1703193.4279999994
XP_044462664.1,29629616.37,22134425.34,27277340.85,22313307.49,16501603.39,24395598.22
XP_044488820.1,1051784.6109999996,1086339.375,1140847.5669999998,4327340.35,2247064.046,1538380.1899999995
XP_044472690.1,11925812.2,30412178.82,39755735.8,40076931.87,61653671.97,49887539.33
XP_044481104.1,9245676.642,34755769.21,35468715.25,12143927.85,51507550.22,28657696.91
XP_044492900.1,242897185.7,191221040.6,149195549.0,182557158.7,151725582.4,199184658.9
XP_044464991.1,16600422.42,8119535.927999999,13802291.15,11602223.9,14516379.3,18934275.63
XP_044463883.1,14008881.31,9417976.666,11838959.87,10991222.22,7003051.182,19661316.26
XP_044481305.1,24550190.28,33876794.05,35011155.8,41128478.41,28154712.27,50627355.97
XP_044501843.1,8226242.734999999,16262973.44,13521080.98,11248853.05,9456682.864,17760589.97
XP_044465155.1,26207159.37,40070670.57,45181216.29,45290282.53,27788711.27,39554141.03
XP_044471084.1,5892807.528000001,11808929.95,8382384.627,7338819.833999999,7751141.289000001,7685271.278000001
XP_044465903.1,5351836.622000001,3613303.966,3493289.2290000003,2822721.1559999995,1705135.7819999997,6022419.886
XP_044465904.1,4082223.8049999997,3990533.651999999,3541204.9409999996,2546866.557,4426568.116999999,6596664.875
XP_044484843.1,2621554.6180000007,3370838.8039999995,2547811.313000001,8927495.057,5732405.477,2541914.4470000006
XP_044476261.1,9200491.905,3673884.414000001,1597203.8939999994,5712977.625,11666994.73,397523.0777999982
XP_044476593.1,17196766.56,37626366.45,26386373.23,10465671.27,24485991.54,24611723.39
XP_044509139.1,15538347.54,6925209.603,10741501.21,14260528.23,11058624.57,11065884.92
XP_044468389.1,70741322.1,162902174.5,101465202.6,132514122.19999999,94324048.61,98473309.59
XP_044474486.1,8047637.309,3040822.41,4696092.982000001,5746077.859999999,2013910.6740000006,6747723.831
XP_044478717.1,3558038.6909999996,1869400.4330000002,4061461.8939999994,8969876.581,3164794.2990000006,7719708.708999999
XP_044467057.1,128840742.80000001,90889058.11,84989403.08,55187825.8,84801967.7,168373014.1
XP_044509197.1,39731927.2,22688813.64,44623125.03,11503493.37,54251833.89,31403387.57
XP_044470780.1,15980790.34,8709783.782,15023960.13,11642884.62,13482957.04,15291719.92
XP_044466391.1,3536126.9800000004,15369848.21,9260744.967,5555487.506000001,9104526.103,2142953.4140000027
XP_044488572.1,34644611.11,20956078.68,33014072.95,16645839.38,20871710.4,27132943.71
XP_044460628.1,15386878.11,21401138.33,29119961.35,36896994.62,23886976.17,15242738.88
XP_044500656.1,81573858.91,37675393.72,64586020.63000001,46135485.34,46483797.26,52915741.35
XP_044490481.1,4762212.451000001,39407449.47,10269716.76,18909327.22,11399526.14,9606193.908
XP_044473844.1,25461332.53,20016867.32,12326775.49,19907269.18,13800824.26,53334079.29
XP_044508682.1,49504108.1,16828085.31,22501459.45,23442788.86,16052582.24,21871002.46
XP_044484784.1,1941769.8990000002,4854523.729,12534167.58,6715713.419,2714017.4959999993,2870568.0360000003
XP_044506884.1,200176723.0,205286017.0,318546935.1,253430857.0,232104028.5,226671732.4
XP_044491153.1,13328655.4,10559307.72,3315786.535,8476173.181,13489487.0,9147344.079
XP_044490659.1,18812501.99,21198344.63,21669109.98,22631159.19,28152862.63,19240380.48
XP_044502163.1,8821466.893,20874008.28,17207997.85,18780928.86,15956088.86,10776794.24
XP_044472253.1,1634710.4649999999,1775836.0319999997,2856669.5720000006,6274926.839,7418079.491,4931220.853
XP_044495247.1,7965468.41,5199569.017999999,5549090.449999999,2211837.129999999,1884067.762,2342381.8619999997
XP_044471225.1,9729179.23,6619675.471000001,5643976.155000001,11355639.17,9824042.556,10807762.9
XP_044474400.1,7580814.364,4308718.247000001,3539668.618999999,5568725.169,4410358.298999999,1922902.8310000002
XP_044479378.1,183304308.5,72570400.25,128428968.4,83330370.62,78351294.45,113550738.0
XP_044467049.1,30876176.11,30667273.97,38588701.19,18906599.53,37583739.46,24894321.02
XP_044493140.1,41720699.93,37805905.57,68259664.21,16442272.99,21051196.2,29419446.51
XP_044468683.1,9674674.697,10591940.2,13564647.18,13625072.91,10508970.04,14806563.49
XP_044511910.1,31969080.19,43775453.29,17030911.99,26787728.88,33961752.99,21351441.7
XP_044496225.1,32170280.99,60133648.5,37780293.91,30927567.02,47134085.27,42311459.19
XP_044494644.1,51563272.76,18397603.77,27661111.32,4383416.138,5066259.984000001,5504960.517999999
XP_044483449.1,9972874.14,54330595.62,21784652.62,25488628.09,19632756.2,11919660.28
XP_044474138.1,1586024.852,252924.45219999924,1382977.9440000001,242194.56170000136,187161.97509999946,1035077.9009999987
XP_044473900.1,105845717.20000002,20470308.93,93777107.97,35961346.97,49833985.97,96901722.13
XP_044485374.1,12112477.55,34135018.82,29530609.62,24341912.61,24295085.93,18003048.73
XP_044466658.1,6005446.353,7361091.649,2549136.0720000006,2844182.0769999996,4497495.49,4779919.579
XP_044486840.1,8790366.146,5384884.717,3512864.3609999996,6650719.098000001,7028837.026000001,7228517.065000001
XP_044487758.1,9262279.914,10165125.09,5588013.583999999,11142596.17,11898226.66,15677553.43
XP_044487286.1,183106.89039999992,312965.0386000015,75984.0609799996,552325.725800002,731899.8609999996,368009.8542000018
XP_044493037.1,127204078.1,205504753.4,232856296.4,130064029.4,288134508.9,236746879.0
XP_044462777.1,62597097.12,44521866.17,35943573.83,52482541.88,31923572.17,63322705.65
XP_044509478.1,21908709.12,27905338.23,24338028.4,11542022.76,18489593.38,23381476.56
XP_044478417.1,45159228.26,50925621.17,44831373.34,48531634.31,39246155.0,29054505.4
XP_044508223.1,13075568.31,13835502.18,9659564.502,16550094.81,13151707.04,9318086.902
XP_044512399.1,16785297.27,21419268.26,15391989.7,28208009.07,17832863.12,19115704.86
XP_044502519.1,40313360.41,37083068.44,42538789.84,8909410.917,25059400.59,31100665.07
XP_044461017.1,7760754.440000001,15108188.71,9833286.805,10113637.29,11857439.14,20073270.51
XP_044462104.1,9528074.816,9197095.387000002,7676157.5,16964360.94,2696615.3880000003,8001205.025
XP_044479510.1,15346464.63,11255435.95,10395753.25,9745712.503,13219422.93,6352417.116999999
XP_044497380.1,487438.82140000165,1537587.9609999992,478039.82009999827,350973.56259999797,428903.6556000002,1645197.3529999983
XP_044508199.1,44782587.91,75270422.35,40978685.58,80627715.6,97688793.33,100324432.69999999
XP_044500096.1,18978902.23,12890273.95,16319002.18,17736762.62,21776771.1,15047871.18
XP_044481575.1,11727191.55,6550713.201000001,19466776.88,16347018.57,13679823.39,13185799.75
XP_044504407.1,5701120.171,6288589.302000001,6333759.925999999,11566783.3,13201614.65,4585037.199000001
XP_044499099.1,9934405.199,8628025.144,12095819.24,16000587.24,5704487.818,10420369.52
XP_044476723.1,4761325.300000001,9904891.69,3573471.9110000003,11251725.04,12185679.38,6968201.078
XP_044505089.1,9079266.668,4016383.818,2989927.7060000002,4911358.661,3598354.6960000005,7149614.861
XP_044478020.1,586610.6741999984,1109730.6209999993,936860.6997000016,1856845.6730000004,1326780.7469999995,2095937.6730000004
XP_044462365.1,27430514.99,26770097.87,22129057.7,23583479.62,17160747.07,27837016.06
XP_044464912.1,40939205.58,25254110.09,27443049.68,39395909.82,27493770.53,19534527.18
XP_044474416.1,31827025.32,56181069.55,29523374.41,11908870.09,37827776.05,70071360.64
XP_044477600.1,8951404.612,6766640.671,5266724.342,13557685.15,10791974.38,12813724.23
XP_044485629.1,6990777.683,6712578.168,5661300.195,1114818.5600000024,2905186.2190000005,6201112.728
XP_044464857.1,6650131.841,4296334.004000001,4995956.083999999,6951272.833000001,4259837.427000001,7257674.710000001
XP_044487884.1,5373494.447999999,4230769.385,7334752.3440000005,2091711.129999999,2104947.620000001,4207463.537999999
XP_044462057.1,2586872.8670000006,5374366.085999999,2757954.2569999993,4796873.870999999,2052803.136,2204027.717
XP_044503293.1,14239005.89,24419341.25,20325029.9,2840174.9240000006,5838924.58,6837929.705
XP_044481266.1,7956201.431,3103357.4680000003,1868242.159,2306642.568,2291370.6339999996,4452523.855
XP_044479075.1,40527513.49,45295567.52,61867196.5,44535873.44,42530393.98,107900532.19999999
XP_044460901.1,29979164.87,31809111.57,24863693.74,13549816.56,18967104.5,21818904.17
